timestamp,open,high,low,close,volume,turnover
2024-12-24 20:51:00,97626.7,97684.4,97540.0,97540.2,55.652,5432376.266
2024-12-24 20:52:00,97540.2,97592.0,97513.5,97540.0,61.627,6011562.0723
2024-12-24 20:53:00,97540.0,97565.3,97536.0,97548.0,74.801,7297360.5471
2024-12-24 20:54:00,97548.0,97573.2,97471.0,97475.0,62.349,6079382.7745
2024-12-24 20:55:00,97475.0,97475.0,97350.0,97397.8,128.503,12516286.4145
2024-12-24 20:56:00,97397.8,97402.9,97323.0,97327.1,105.671,10288094.9232
2024-12-24 20:57:00,97327.1,97343.6,97265.0,97343.6,119.268,11607385.0862
2024-12-24 20:58:00,97343.6,97396.9,97280.0,97280.3,110.784,10783919.4749
2024-12-24 20:59:00,97280.3,97327.0,97260.0,97266.2,59.143,5755082.7177
2024-12-24 21:00:00,97266.2,97387.9,97250.4,97345.7,47.122,4586805.2342
2024-12-24 21:01:00,97345.7,97416.5,97345.4,97395.7,52.661,5129014.6442
2024-12-24 21:02:00,97395.7,97467.2,97395.7,97450.3,54.859,5345593.9873
2024-12-24 21:03:00,97450.3,97501.4,97440.0,97467.7,85.306,8313329.6594
2024-12-24 21:04:00,97467.7,97560.1,97457.8,97542.6,125.256,12213601.0014
2024-12-24 21:05:00,97542.6,97560.2,97500.0,97532.0,132.262,12900802.8295
2024-12-25 12:06:00,97640.3,97825.1,97634.8,97657.1,170.231,16641248.2085
2024-12-25 12:07:00,97657.1,97732.6,97650.0,97707.0,240.909,23534078.4037
2024-12-25 12:08:00,97707.0,97850.0,97704.8,97850.0,132.246,12932170.3141
2024-12-25 12:09:00,97850.0,97914.4,97776.0,97802.2,172.924,16918735.9233
2024-12-25 12:10:00,97802.2,97985.3,97784.2,97978.3,204.501,20022704.4343
2024-12-25 12:11:00,97978.3,98065.9,97960.8,98064.9,288.95,28321298.3899
2024-12-25 12:12:00,98064.9,98068.4,97975.6,98028.9,394.369,38653254.5394
2024-12-25 12:13:00,98028.9,98113.5,97988.3,98004.8,186.699,18305085.5761
2024-12-25 12:14:00,98004.8,98047.3,97984.8,98013.1,158.662,15550548.862
2024-12-25 12:15:00,98013.1,98106.2,98009.5,98088.1,143.227,14044020.0096
2024-12-25 12:16:00,98088.1,98105.9,98049.4,98097.2,114.938,11273144.3901
2024-12-25 12:17:00,98097.2,98180.2,98069.4,98074.3,117.359,11516192.298
2024-12-25 12:18:00,98074.3,98104.0,97967.4,98044.2,166.592,16333454.9168
2024-12-25 12:19:00,98044.2,98087.6,98000.0,98067.0,116.67,11439830.8996
2024-12-25 12:20:00,98067.0,98135.5,98035.0,98135.5,97.379,9551239.2696
2024-12-25 12:21:00,98135.5,98155.2,98071.6,98147.6,62.745,6156600.5294
2024-12-25 12:22:00,98147.6,98223.3,98147.6,98147.6,129.42,12707888.3392
2024-12-25 12:23:00,98147.6,98152.7,98014.4,98024.9,179.243,17578845.8227
2024-12-25 12:24:00,98024.9,98103.1,98009.0,98079.4,70.995,6962769.8169
2024-12-25 12:25:00,98079.4,98105.6,98062.4,98062.7,27.176,2665328.8055
2024-12-25 12:26:00,98062.7,98111.0,98030.5,98077.5,20.039,1965332.7353
2024-12-25 12:27:00,98077.5,98213.2,98077.4,98183.5,37.587,3690389.7985
2024-12-25 12:28:00,98183.5,98245.8,98137.2,98148.5,72.763,7145419.7848
2024-12-25 12:29:00,98148.5,98171.4,98111.6,98117.7,58.544,5745568.6553
2024-12-25 12:30:00,98117.7,98142.1,98082.8,98105.7,53.47,5245727.603
2024-12-25 12:31:00,98105.7,98164.8,98100.0,98138.1,40.562,3980617.7166
2024-12-25 12:32:00,98138.1,98190.2,98138.1,98173.0,36.554,3588380.7388
2024-12-25 12:33:00,98173.0,98242.1,98173.0,98228.8,37.07,3640741.6502
2024-12-25 12:34:00,98228.8,98255.2,98152.8,98207.3,61.756,6065053.2888
2024-12-25 12:35:00,98207.3,98208.2,98142.1,98156.4,65.475,6427065.1574
2024-12-25 12:36:00,98156.4,98170.8,98065.2,98076.3,40.513,3974169.7284
2024-12-25 12:37:00,98076.3,98172.2,98021.1,98171.9,108.704,10662518.2246
2024-12-25 12:38:00,98171.9,98173.2,98125.9,98146.6,88.419,8678672.4526
2024-12-25 12:39:00,98146.6,98146.9,98084.0,98088.0,18.72,1836385.0429
2024-12-25 12:40:00,98088.0,98125.4,97972.3,97976.8,26.069,2555565.5649
2024-12-25 12:41:00,97976.8,98028.7,97965.0,98028.4,54.603,5351033.9861
2024-12-25 12:42:00,98028.4,98050.0,98002.9,98049.9,70.272,6887585.0358
2024-12-25 12:43:00,98049.9,98050.0,98018.8,98044.3,60.62,5942734.8432
2024-12-25 12:44:00,98044.3,98592.2,97995.8,98504.6,1720.504,169081469.5927
2024-12-25 12:45:00,98504.6,98582.0,98127.3,98283.3,843.942,83127892.566
2024-12-25 12:46:00,98283.3,98367.5,98121.4,98194.6,670.823,65890333.2064
2024-12-25 12:47:00,98194.6,98212.5,98038.8,98038.8,511.501,50170790.4635
2024-12-25 12:48:00,98038.8,98174.4,98038.8,98169.3,225.826,22161960.734
2024-12-25 12:49:00,98169.3,98169.5,98080.4,98114.2,93.9,9214555.4489
2024-12-25 12:50:00,98114.2,98169.5,98032.0,98121.9,143.423,14069038.974
2024-12-25 12:51:00,98121.9,98149.1,98099.9,98109.2,85.438,8382602.9181
2024-12-25 12:52:00,98109.2,98165.0,98108.9,98122.2,68.384,6709678.0644
2024-12-25 12:53:00,98122.2,98190.8,98120.7,98126.7,99.182,9736649.2649
2024-12-25 12:54:00,98126.7,98171.7,98126.4,98152.1,132.462,13001583.1376
2024-12-25 12:55:00,98152.1,98165.1,98101.9,98102.0,85.995,8438448.2933
2024-12-25 12:56:00,98102.0,98183.3,98078.8,98183.3,56.523,5547957.8028
2024-12-25 12:57:00,98183.3,98186.6,98106.2,98143.0,73.874,7251678.5517
2024-12-25 12:58:00,98143.0,98200.0,98143.0,98200.0,96.404,9465066.4214
2024-12-25 12:59:00,98200.0,98200.0,98150.0,98150.0,63.719,6254958.8377
2024-12-25 13:00:00,98150.0,98188.2,98100.0,98100.1,40.974,4020813.3656
2024-12-25 13:01:00,98100.1,98170.0,98100.1,98169.8,50.764,4981403.0862
2024-12-25 13:02:00,98169.8,98285.6,98169.8,98233.3,45.734,4492977.6392
2024-12-25 13:03:00,98233.3,98260.2,98200.9,98209.9,80.217,7878803.3416
2024-12-25 13:04:00,98209.9,98281.0,98209.8,98273.0,40.404,3970185.6932
2024-12-25 13:05:00,98273.0,98333.5,98209.4,98333.5,76.077,7476090.5847
2024-12-25 13:06:00,98333.5,98378.8,98300.0,98369.9,112.24,11036852.8681
2024-12-25 13:07:00,98369.9,98450.2,98351.3,98449.9,124.655,12268178.41
2024-12-25 13:08:00,98449.9,98450.0,98281.3,98298.3,101.365,9966957.7046
2024-12-25 13:09:00,98298.3,98410.8,98298.2,98392.5,90.636,8916352.4947
2024-12-25 13:10:00,98392.5,98408.1,98351.4,98390.0,102.359,10071291.287
2024-12-25 13:11:00,98390.0,98500.2,98385.5,98493.9,85.459,8414553.2298
2024-12-25 13:12:00,98493.9,98494.2,98427.7,98451.1,84.9,8358588.5456
2024-12-25 13:13:00,98451.1,98451.1,98355.5,98355.5,65.395,6434898.2297
2024-12-25 13:14:00,98355.5,98400.2,98352.5,98400.2,64.944,6388907.0413
2024-12-25 13:15:00,98400.2,98438.8,98360.0,98438.8,44.861,4413493.2949
2024-12-25 13:16:00,98438.8,98484.2,98431.5,98454.9,38.962,3836249.3452
2024-12-25 13:17:00,98454.9,98469.9,98400.0,98439.2,56.771,5588204.6748
2024-12-25 13:18:00,98439.2,98439.5,98394.1,98422.3,41.547,4088845.8255
2024-12-25 13:19:00,98422.3,98422.3,98400.0,98400.1,11.752,1156539.5843
2024-12-25 13:20:00,98400.1,98400.3,98368.2,98379.8,32.528,3200170.4122
2024-12-25 13:21:00,98379.8,98401.0,98350.0,98350.0,47.345,4657343.8529
2024-12-25 13:22:00,98350.0,98401.0,98328.3,98400.0,56.63,5570456.5656
2024-12-25 13:23:00,98400.0,98444.6,98400.0,98444.6,124.502,12255396.8958
2024-12-25 13:24:00,98444.6,98444.6,98382.7,98392.0,64.9,6386576.3753
2024-12-25 13:25:00,98392.0,98392.1,98315.0,98324.1,85.097,8367651.5441
2024-12-25 13:26:00,98324.1,98346.5,98291.9,98291.9,128.038,12590315.5161
2024-12-25 13:27:00,98291.9,98306.4,98282.0,98294.4,111.645,10973940.3657
2024-12-25 13:28:00,98294.4,98319.4,98287.5,98292.6,51.522,5064397.7938
2024-12-25 13:29:00,98292.6,98292.7,98262.2,98280.0,38.405,3774089.2381
2024-12-25 13:30:00,98280.0,98288.4,98231.1,98231.1,53.327,5239435.8567
2024-12-25 13:31:00,98231.1,98231.1,98092.4,98181.3,146.363,14366449.8362
2024-12-25 13:32:00,98181.3,98224.3,98141.3,98143.0,222.923,21888908.8927
2024-12-25 13:33:00,98143.0,98223.8,98142.9,98195.1,75.714,7434083.7557
2024-12-25 13:34:00,98195.1,98294.3,98194.2,98292.6,44.761,4397824.568
2024-12-25 13:35:00,98292.6,98358.0,98273.7,98347.0,72.1,7088452.7955
2024-12-25 13:36:00,98347.0,98352.5,98291.7,98301.9,90.642,8911677.4915
2024-12-25 13:37:00,98301.9,98327.8,98301.9,98323.0,49.997,4915890.9927
2024-12-25 13:38:00,98323.0,98388.2,98323.0,98365.9,23.284,2290544.6998
2024-12-25 13:39:00,98365.9,98453.0,98365.6,98425.0,61.378,6041820.7326
2024-12-25 13:40:00,98425.0,98439.7,98369.3,98369.3,116.284,11443123.6228
2024-12-25 13:41:00,98369.3,98394.4,98331.3,98332.0,42.257,4156611.146
2024-12-25 13:42:00,98332.0,98341.7,98332.0,98335.0,19.883,1955253.4326
2024-12-25 13:43:00,98335.0,98356.9,98300.0,98307.4,13.412,1318743.2143
2024-12-25 13:44:00,98307.4,98372.1,98307.1,98364.7,14.761,1451837.7231
2024-12-25 13:45:00,98364.7,98384.6,98327.0,98346.4,21.032,2068639.979
2024-12-26 04:46:00,98359.0,98387.9,98356.1,98387.6,64.571,6352225.3721
2024-12-26 04:47:00,98387.6,98387.9,98333.3,98333.4,28.869,2839432.7137
2024-12-26 04:48:00,98333.4,98363.2,98307.5,98362.9,29.541,2905032.2056
2024-12-26 04:49:00,98362.9,98385.1,98307.4,98307.4,69.207,6807219.755
2024-12-26 04:50:00,98307.4,98332.0,98302.6,98332.0,81.092,7971854.1357
2024-12-26 04:51:00,98332.0,98376.2,98321.3,98375.9,62.544,6150576.5195
2024-12-26 04:52:00,98375.9,98399.8,98335.9,98335.9,26.62,2618975.5907
2024-12-26 04:53:00,98335.9,98341.1,98325.2,98325.2,32.017,3148245.7811
2024-12-26 04:54:00,98325.2,98325.3,98301.0,98316.6,27.901,2742882.4903
2024-12-26 04:55:00,98316.6,98326.6,98301.0,98301.0,44.707,4395166.1989
2024-12-26 04:56:00,98301.0,98301.2,98301.0,98301.0,26.556,2610482.8706
2024-12-26 04:57:00,98301.0,98310.0,98269.6,98269.6,29.32,2881960.4724
2024-12-26 04:58:00,98269.6,98272.5,98255.2,98270.3,30.92,3038328.796
2024-12-26 04:59:00,98270.3,98287.1,98250.0,98250.1,39.014,3833533.6813
2024-12-26 05:00:00,98250.1,98286.2,98233.3,98286.2,70.067,6884234.9845
2024-12-26 05:01:00,98286.2,98319.6,98273.4,98287.1,77.153,7583835.7867
2024-12-26 05:02:00,98287.1,98287.1,98266.6,98279.0,49.161,4831587.0048
2024-12-26 05:03:00,98279.0,98279.0,98174.4,98254.5,69.4,6816908.6056
2024-12-26 05:04:00,98254.5,98353.8,98254.2,98337.6,142.21,13981565.677
2024-12-26 05:05:00,98337.6,98337.6,98213.0,98220.9,81.577,8015923.9114
2024-12-26 05:06:00,98220.9,98331.0,98220.6,98330.2,66.523,6539510.4473
2024-12-26 05:07:00,98330.2,98348.3,98329.9,98330.0,65.483,6439145.3058
2024-12-26 05:08:00,98330.0,98330.1,98165.0,98175.6,66.296,6511498.5669
2024-12-26 05:09:00,98175.6,98194.6,98150.0,98194.3,104.906,10298670.4488
2024-12-26 05:10:00,98194.3,98206.0,98138.5,98138.8,121.034,11880563.7943
2024-12-26 05:11:00,98138.8,98151.4,98106.6,98127.4,148.452,14567121.5738
2024-12-26 05:12:00,98127.4,98138.8,98033.3,98063.1,162.378,15927963.2703
2024-12-26 05:13:00,98063.1,98098.2,98049.6,98049.9,242.81,23812847.0739
2024-12-26 05:14:00,98049.9,98076.7,98045.3,98076.7,121.134,11878572.8961
2024-12-26 05:15:00,98076.7,98144.7,98076.7,98105.3,111.263,10916595.4501
2024-12-26 05:16:00,98105.3,98163.7,98105.3,98145.3,100.125,9826874.5891
2024-12-26 05:17:00,98145.3,98180.9,98108.8,98180.6,43.502,4269684.3631
2024-12-26 05:18:00,98180.6,98180.7,98113.5,98113.8,49.366,4844703.4659
2024-12-26 05:19:00,98113.8,98285.0,98113.7,98259.8,84.389,8287671.3509
2024-12-26 05:20:00,98259.8,98272.3,98246.9,98256.1,176.463,17340242.8427
2024-12-26 05:21:00,98256.1,98297.1,98255.8,98263.2,47.819,4699063.6506
2024-12-26 05:22:00,98263.2,98263.2,98191.4,98198.0,44.748,4394915.1778
2024-12-26 05:23:00,98198.0,98248.1,98197.7,98227.0,37.901,3723045.4317
2024-12-26 05:24:00,98227.0,98279.9,98227.0,98258.3,24.089,2366609.5753
2024-12-26 05:25:00,98258.3,98287.8,98258.3,98260.3,59.74,5871203.0292
2024-12-26 05:26:00,98260.3,98280.0,98250.0,98278.2,84.215,8275209.7492
2024-12-26 05:27:00,98278.2,98323.4,98262.4,98262.7,44.003,4325509.9958
2024-12-26 05:28:00,98262.7,98262.7,98233.6,98243.3,59.919,5886725.9278
2024-12-26 05:29:00,98243.3,98243.7,98222.5,98240.0,21.849,2146378.2333
2024-12-26 05:30:00,98240.0,98284.1,98239.9,98284.1,20.421,2006739.7412
2024-12-26 05:31:00,98284.1,98312.6,98279.0,98282.2,21.098,2073704.1239
2024-12-26 05:32:00,98282.2,98282.2,98233.1,98233.1,29.903,2937995.6249
2024-12-26 05:33:00,98233.1,98233.2,98188.0,98227.3,20.92,2054624.3399
2024-12-26 05:34:00,98227.3,98227.3,98191.4,98203.1,25.741,2528008.8783
2024-12-26 05:35:00,98203.1,98203.4,98193.0,98198.8,54.328,5334835.7847
2024-12-26 05:36:00,98198.8,98238.0,98198.7,98225.3,39.707,3899794.7245
2024-12-26 05:37:00,98225.3,98261.2,98199.5,98260.2,39.633,3892984.6379
2024-12-26 05:38:00,98260.2,98303.0,98250.0,98284.2,36.689,3606023.1356
2024-12-26 05:39:00,98284.2,98284.5,98233.1,98240.9,21.839,2145823.2016
2024-12-26 05:40:00,98240.9,98273.3,98226.0,98273.3,19.214,1887659.405
2024-12-26 05:41:00,98273.3,98275.0,98250.0,98261.0,31.764,3121083.7215
2024-12-26 05:42:00,98261.0,98261.3,98260.0,98261.3,35.48,3486301.5219
2024-12-26 05:43:00,98261.3,98315.0,98261.3,98315.0,35.211,3461100.6919
2024-12-26 05:44:00,98315.0,98348.3,98314.5,98347.2,93.416,9186129.0355
2024-12-26 05:45:00,98347.2,98358.2,98334.9,98335.2,116.114,11419841.3009
2024-12-26 05:46:00,98335.2,98357.6,98307.2,98307.5,60.801,5977908.2468
2024-12-26 05:47:00,98307.5,98311.9,98304.7,98310.0,48.191,4737546.3915
2024-12-26 05:48:00,98310.0,98343.5,98309.9,98343.5,33.574,3301289.3159
2024-12-26 05:49:00,98343.5,98366.9,98343.4,98366.5,18.725,1841798.6383
2024-12-26 05:50:00,98366.5,98394.1,98366.5,98389.5,35.142,3457087.8884
2024-12-26 05:51:00,98389.5,98389.7,98370.4,98370.4,44.627,4390696.8156
2024-12-26 05:52:00,98370.4,98393.8,98355.0,98388.1,35.411,3483745.6678
2024-12-26 05:53:00,98388.1,98424.6,98387.9,98397.3,42.359,4168130.0344
2024-12-26 05:54:00,98397.3,98416.0,98397.3,98400.6,27.487,2704829.1297
2024-12-26 05:55:00,98400.6,98400.7,98337.1,98337.4,23.655,2326852.0594
2024-12-26 05:56:00,98337.4,98366.8,98334.7,98363.9,49.43,4862087.462
2024-12-26 05:57:00,98363.9,98388.7,98363.9,98365.6,19.674,1935414.5613
2024-12-26 05:58:00,98365.6,98367.7,98365.0,98367.7,13.292,1307484.3446
2024-12-26 05:59:00,98367.7,98367.7,98321.5,98322.9,15.154,1490192.2086
2024-12-26 06:00:00,98322.9,98346.4,98270.0,98270.2,44.801,4403997.4422
2024-12-26 06:01:00,98270.2,98270.3,98172.3,98172.6,99.35,9758742.083
2024-12-26 06:02:00,98172.6,98195.9,98146.5,98192.0,46.669,4581110.5164
2024-12-26 06:03:00,98192.0,98207.0,98174.7,98207.0,49.119,4823102.3616
2024-12-26 06:04:00,98207.0,98328.0,98206.7,98327.9,33.9,3331542.8174
2024-12-26 06:05:00,98327.9,98444.2,98327.9,98408.5,68.259,6716475.0678
2024-12-26 06:06:00,98408.5,98419.9,98346.6,98346.6,81.642,8032648.7864
2024-12-26 06:07:00,98346.6,98351.0,98300.0,98300.2,22.641,2226362.3225
2024-12-26 06:08:00,98300.2,98300.3,98265.6,98268.8,30.189,2966999.1348
2024-12-26 06:09:00,98268.8,98335.5,98259.1,98335.4,45.144,4437297.729
2024-12-26 06:10:00,98335.4,98400.0,98334.2,98393.4,22.779,2240804.8255
2024-12-26 06:11:00,98393.4,98393.4,98367.7,98367.8,18.595,1829371.5778
2024-12-26 06:12:00,98367.8,98368.0,98315.7,98320.5,24.581,2417015.5104
2024-12-26 06:13:00,98320.5,98334.2,98308.5,98315.1,15.509,1524905.648
2024-12-26 06:14:00,98315.1,98326.1,98299.9,98300.0,14.04,1380280.688
