timestamp,open,high,low,close,volume
2024-12-12 17:28:00,101370.3,101400.2,101330.5,101400.2,59.281
2024-12-12 17:29:00,101400.2,101500.0,101400.2,101500.0,39.589
2024-12-12 17:30:00,101500.0,101600.0,101479.7,101555.8,62.998
2024-12-12 17:31:00,101555.8,101555.8,101360.0,101400.0,70.256
2024-12-12 17:32:00,101400.0,101479.5,101395.0,101476.9,58.782
2024-12-12 17:33:00,101476.9,101476.9,101422.0,101459.2,28.82
2024-12-12 17:34:00,101459.2,101603.4,101459.2,101569.5,39.62
2024-12-12 17:35:00,101569.5,101608.2,101561.0,101561.9,62.592
2024-12-12 17:36:00,101561.9,101576.3,101472.9,101535.2,26.62
2024-12-12 17:37:00,101535.2,101595.5,101505.0,101522.5,35.846
2024-12-12 17:38:00,101522.5,101574.0,101461.0,101515.3,34.164
2024-12-12 17:39:00,101515.3,101550.4,101443.2,101443.2,17.625
2024-12-12 17:40:00,101443.2,101443.2,101319.5,101320.2,26.669
2024-12-12 17:41:00,101320.2,101322.7,101271.8,101299.9,61.999
2024-12-12 17:42:00,101299.9,101300.1,101257.3,101285.4,55.211
2024-12-12 17:43:00,101285.4,101368.1,101283.9,101358.4,41.915
2024-12-12 17:44:00,101358.4,101460.0,101358.4,101439.3,46.988
2024-12-12 17:45:00,101439.3,101475.1,101408.6,101420.9,48.559
2024-12-12 17:46:00,101420.9,101437.7,101363.7,101413.7,31.154
2024-12-12 17:47:00,101413.7,101429.1,101358.4,101366.3,52.713
2024-12-12 17:48:00,101366.3,101419.0,101366.3,101403.4,35.046
2024-12-12 17:49:00,101403.4,101423.7,101400.0,101413.6,26.323
2024-12-12 17:50:00,101413.6,101413.6,101342.2,101342.2,24.07
2024-12-12 17:51:00,101342.2,101400.2,101337.5,101400.2,27.426
2024-12-12 17:52:00,101400.2,101405.7,101353.1,101396.9,24.588
2024-12-12 17:53:00,101396.9,101398.6,101363.0,101383.3,8.829
2024-12-12 17:54:00,101383.3,101416.3,101317.5,101350.5,13.393
2024-12-12 17:55:00,101350.5,101390.8,101350.0,101350.1,25.528
2024-12-12 17:56:00,101350.1,101485.4,101330.0,101485.4,28.134
2024-12-12 17:57:00,101485.4,101621.1,101485.4,101608.9,61.383
2024-12-12 17:58:00,101608.9,101608.9,101539.9,101541.0,96.996
2024-12-12 17:59:00,101541.0,101600.2,101524.6,101600.0,57.774
2024-12-12 18:00:00,101600.0,101642.6,101542.3,101542.3,46.766
2024-12-12 18:01:00,101542.3,101559.9,101464.3,101485.2,43.383
2024-12-12 18:02:00,101485.2,101489.8,101385.0,101385.9,40.453
2024-12-12 18:03:00,101385.9,101385.9,101300.0,101373.5,56.889
2024-12-12 18:04:00,101373.5,101445.1,101373.5,101408.5,53.901
2024-12-12 18:05:00,101408.5,101426.1,101392.0,101392.1,24.756
2024-12-12 18:06:00,101392.1,101498.3,101392.0,101471.7,30.367
2024-12-12 18:07:00,101471.7,101535.9,101471.7,101516.8,25.765
2024-12-12 18:08:00,101516.8,101516.8,101449.7,101449.7,17.972
2024-12-12 18:09:00,101449.7,101499.9,101436.5,101499.9,8.47
2024-12-12 18:10:00,101499.9,101560.2,101499.9,101550.5,11.199
2024-12-12 18:11:00,101550.5,101550.5,101499.7,101535.4,17.194
2024-12-12 18:12:00,101535.4,101535.7,101450.0,101497.1,22.407
2024-12-12 18:13:00,101497.1,101514.9,101465.7,101505.2,16.232
2024-12-12 18:14:00,101505.2,101505.2,101432.4,101459.2,25.571
2024-12-12 18:15:00,101459.2,101472.2,101430.0,101469.5,25.025
2024-12-12 18:16:00,101469.5,101469.5,101414.2,101452.1,19.271
2024-12-12 18:17:00,101452.1,101536.9,101452.1,101528.5,10.166
2024-12-12 18:18:00,101528.5,101621.5,101528.5,101561.6,24.911
2024-12-12 18:19:00,101561.6,101561.6,101481.2,101540.3,33.516
2024-12-12 18:20:00,101540.3,101561.0,101521.2,101557.7,19.656
2024-12-12 18:21:00,101557.7,101557.7,101499.1,101499.2,11.827
2024-12-12 18:22:00,101499.2,101512.9,101484.8,101486.8,14.725
2024-12-12 18:23:00,101486.8,101565.1,101486.8,101565.1,24.74
2024-12-12 18:24:00,101565.1,101600.2,101560.0,101597.5,10.928
2024-12-12 18:25:00,101597.5,101610.5,101550.0,101550.0,21.133
2024-12-12 18:26:00,101550.0,101636.2,101535.4,101571.1,26.75
2024-12-12 18:27:00,101571.1,101604.8,101565.9,101604.8,22.015
2024-12-12 18:28:00,101604.8,101650.0,101604.8,101643.1,18.439
2024-12-12 18:29:00,101643.1,101658.7,101600.0,101600.0,39.757
2024-12-12 18:30:00,101600.0,101608.2,101471.9,101472.2,20.356
2024-12-12 18:31:00,101472.2,101472.2,101400.0,101408.9,28.79
2024-12-12 18:32:00,101408.9,101413.8,101326.5,101354.0,43.305
2024-12-12 18:33:00,101354.0,101365.6,101280.2,101286.9,57.845
2024-12-12 18:34:00,101286.9,101363.2,101280.0,101352.7,78.045
2024-12-12 18:35:00,101352.7,101352.7,101083.3,101181.4,144.93
2024-12-12 18:36:00,101181.4,101181.4,101035.7,101095.7,418.804
2024-12-12 18:37:00,101095.7,101095.7,100881.0,101059.0,524.226
2024-12-12 18:38:00,101059.0,101059.0,100966.7,101036.6,525.783
2024-12-12 18:39:00,101036.6,101046.1,100915.6,100990.0,112.238
2024-12-12 18:40:00,100990.0,101059.3,100924.0,101049.4,112.492
2024-12-12 18:41:00,101049.4,101049.4,100980.0,100982.2,132.887
2024-12-12 18:42:00,100982.2,101127.4,100981.8,101127.4,51.174
2024-12-12 18:43:00,101127.4,101175.0,101116.4,101143.9,73.958
2024-12-12 18:44:00,101143.9,101200.0,101127.5,101200.0,106.309
2024-12-12 18:45:00,101200.0,101227.9,101080.3,101080.3,81.203
2024-12-12 18:46:00,101080.3,101084.0,101028.0,101041.8,62.265
2024-12-12 18:47:00,101041.8,101140.4,101023.0,101130.9,44.84
2024-12-12 18:48:00,101130.9,101131.3,101018.5,101050.3,37.823
2024-12-12 18:49:00,101050.3,101081.4,101015.2,101045.5,63.045
2024-12-12 18:50:00,101045.5,101065.1,100982.2,100990.3,54.724
2024-12-12 18:51:00,100990.3,101039.2,100986.0,100986.0,39.163
2024-12-12 18:52:00,100986.0,101027.7,100918.2,100956.4,22.134
2024-12-12 18:53:00,100956.4,100963.5,100896.4,100896.4,68.127
2024-12-12 18:54:00,100896.4,100970.4,100884.6,100922.8,68.305
2024-12-12 18:55:00,100922.8,100951.5,100893.0,100905.8,52.924
2024-12-12 18:56:00,100905.8,100912.0,100857.9,100867.4,57.215
2024-12-12 18:57:00,100867.4,100929.1,100867.4,100929.1,128.156
2024-12-12 18:58:00,100929.1,100929.1,100843.0,100844.4,38.287
2024-12-12 18:59:00,100844.4,100849.2,100816.5,100832.9,89.328
2024-12-12 19:00:00,100832.9,100860.0,100800.0,100803.9,84.282
2024-12-12 19:01:00,100803.9,100834.5,100785.0,100786.9,165.684
2024-12-12 19:02:00,100786.9,100918.5,100786.9,100918.5,254.975
2024-12-12 19:03:00,100918.5,100978.2,100918.5,100958.5,45.211
2024-12-12 19:04:00,100958.5,100993.8,100862.6,100886.0,47.746
2024-12-12 19:05:00,100886.0,100908.0,100850.9,100895.3,42.283
2024-12-12 19:06:00,100895.3,101035.0,100854.5,100955.1,33.028
2024-12-12 19:07:00,100955.1,100972.9,100875.0,100875.0,86.84
2024-12-12 19:08:00,100875.0,100877.7,100842.6,100862.7,33.927
2024-12-12 19:09:00,100862.7,100968.5,100850.0,100968.5,21.887
2024-12-12 19:10:00,100968.5,101000.2,100867.6,100894.8,27.296
2024-12-12 19:11:00,100894.8,100955.2,100894.8,100920.9,19.165
2024-12-12 19:12:00,100920.9,100984.1,100873.1,100873.1,12.812
2024-12-12 19:13:00,100873.1,100873.1,100800.0,100824.7,33.879
2024-12-12 19:14:00,100824.7,100827.2,100754.3,100762.2,46.526
2024-12-12 19:15:00,100762.2,100774.7,100720.6,100735.2,101.186
2024-12-12 19:16:00,100735.2,100737.9,100615.7,100642.0,162.906
2024-12-12 19:17:00,100642.0,100645.9,100558.0,100590.7,256.657
2024-12-12 19:18:00,100590.7,100595.6,100363.9,100550.2,734.644
2024-12-12 19:19:00,100550.2,100585.9,100472.1,100479.9,501.131
2024-12-12 19:20:00,100479.9,100543.5,100431.9,100464.8,86.473
2024-12-12 19:21:00,100464.8,100464.9,100360.0,100406.2,172.406
2024-12-12 19:22:00,100406.2,100449.7,100264.7,100274.6,243.298
2024-12-12 19:23:00,100274.6,100332.0,100233.2,100279.6,399.241
2024-12-12 19:24:00,100279.6,100360.0,100246.7,100265.5,164.895
2024-12-12 19:25:00,100265.5,100321.1,100227.6,100236.3,222.44
2024-12-12 19:26:00,100236.3,100302.3,100159.1,100166.3,239.873
2024-12-12 19:27:00,100166.3,100180.9,100093.6,100100.1,260.93
2024-12-12 19:28:00,100100.1,100121.2,100006.0,100024.1,312.159
2024-12-12 19:29:00,100024.1,100024.4,99823.2,99924.4,363.137
2024-12-12 19:30:00,99924.4,100134.1,99871.4,100114.2,593.381
2024-12-12 19:31:00,100114.2,100114.2,100005.0,100042.0,360.238
2024-12-12 19:32:00,100042.0,100140.2,99871.8,99899.4,279.355
2024-12-12 19:33:00,99899.4,99983.8,99867.9,99916.5,330.922
2024-12-12 19:34:00,99916.5,99921.6,99824.0,99889.2,295.629
2024-12-12 19:35:00,99889.2,99889.2,99677.2,99718.4,707.882
2024-12-12 19:36:00,99718.4,99754.9,99555.0,99617.4,610.557
2024-12-12 19:37:00,99617.4,99808.8,99600.0,99720.0,412.819
2024-12-12 19:38:00,99720.0,99781.5,99680.0,99680.0,318.43
2024-12-12 19:39:00,99680.0,99680.0,99552.0,99556.0,183.74
2024-12-12 19:40:00,99556.0,99600.4,99508.0,99588.2,295.891
2024-12-12 19:41:00,99588.2,99616.2,99502.5,99502.8,402.877
2024-12-12 19:42:00,99502.8,99550.7,99414.7,99445.2,189.455
2024-12-12 19:43:00,99445.2,99544.9,99360.0,99366.8,382.403
2024-12-12 19:44:00,99366.8,99507.7,99366.8,99450.0,283.387
2024-12-12 19:45:00,99450.0,99487.5,99355.0,99457.7,168.289
2024-12-12 19:46:00,99457.7,99458.0,99342.6,99347.6,248.567
2024-12-12 19:47:00,99347.6,99440.4,99277.5,99440.4,231.298
2024-12-12 19:48:00,99440.4,99846.0,99440.4,99800.0,1406.792
2024-12-12 19:49:00,99800.0,99800.5,99556.0,99716.1,606.82
2024-12-12 19:50:00,99716.1,99936.4,99716.1,99926.7,491.51
2024-12-12 19:51:00,99926.7,100001.4,99903.6,99903.9,681.354
2024-12-12 19:52:00,99903.9,99903.9,99730.2,99761.2,615.711
2024-12-12 19:53:00,99761.2,99873.9,99760.5,99820.1,373.444
2024-12-12 19:54:00,99820.1,99820.3,99667.0,99669.7,191.945
2024-12-12 19:55:00,99669.7,99692.1,99339.9,99430.2,801.137
2024-12-12 19:56:00,99430.2,99550.2,99385.5,99405.4,581.423
2024-12-12 19:57:00,99405.4,99466.0,99393.1,99434.7,222.457
2024-12-12 19:58:00,99434.7,99483.1,99379.9,99433.8,106.656
2024-12-12 19:59:00,99433.8,99562.7,99430.1,99458.6,237.581
2024-12-12 20:00:00,99458.6,99674.4,99443.6,99650.2,210.492
2024-12-12 20:01:00,99650.2,99702.6,99600.0,99619.6,267.038
2024-12-12 20:02:00,99619.6,99726.8,99615.6,99715.9,168.654
2024-12-12 20:03:00,99715.9,99725.3,99616.2,99629.2,64.725
2024-12-12 20:04:00,99629.2,99698.9,99579.8,99657.1,62.774
2024-12-12 20:05:00,99657.1,99690.7,99610.3,99679.6,46.619
2024-12-12 20:06:00,99679.6,99793.0,99679.6,99775.9,65.392
2024-12-12 20:07:00,99775.9,99882.9,99764.5,99868.6,108.299
2024-12-12 20:08:00,99868.6,99868.6,99649.2,99652.3,293.674
2024-12-12 20:09:00,99652.3,99759.0,99646.9,99757.5,229.883
2024-12-12 20:10:00,99757.5,99776.8,99684.1,99763.5,96.843
2024-12-12 20:11:00,99763.5,99800.0,99745.4,99799.9,51.043
2024-12-12 20:12:00,99799.9,99804.0,99748.8,99803.7,60.272
2024-12-12 20:13:00,99803.7,99850.0,99700.0,99850.0,76.83
2024-12-12 20:14:00,99850.0,99923.5,99777.2,99794.4,174.316
2024-12-12 20:15:00,99794.4,99865.5,99757.3,99783.7,138.52
2024-12-12 20:16:00,99783.7,99790.3,99589.1,99619.0,98.742
2024-12-12 20:17:00,99619.0,99619.0,99514.7,99572.5,129.587
2024-12-12 20:18:00,99572.5,99643.3,99545.6,99562.4,83.56
2024-12-12 20:19:00,99562.4,99643.5,99428.6,99640.3,228.73
2024-12-12 20:20:00,99640.3,99695.5,99554.6,99661.7,474.487
2024-12-12 20:21:00,99661.7,99674.3,99507.6,99520.6,69.736
2024-12-12 20:22:00,99520.6,99520.9,99475.4,99486.0,91.939
2024-12-12 20:23:00,99486.0,99510.0,99466.0,99488.1,129.2
2024-12-12 20:24:00,99488.1,99520.7,99476.8,99510.4,84.366
2024-12-12 20:25:00,99510.4,99594.9,99480.0,99552.3,54.607
2024-12-12 20:26:00,99552.3,99618.8,99509.4,99535.1,58.924
2024-12-12 20:27:00,99535.1,99559.7,99473.2,99485.3,92.379
2024-12-12 20:28:00,99485.3,99539.8,99485.0,99539.5,44.964
2024-12-12 20:29:00,99539.5,99578.7,99515.0,99530.4,18.661
2024-12-12 20:30:00,99530.4,99689.5,99530.4,99686.3,22.437
2024-12-12 20:31:00,99686.3,99746.6,99681.7,99728.9,54.894
2024-12-12 20:32:00,99728.9,99800.0,99718.9,99791.1,70.788
2024-12-12 20:33:00,99791.1,99831.0,99771.2,99828.8,98.575
2024-12-12 20:34:00,99828.8,99867.1,99804.6,99856.9,219.104
2024-12-12 20:35:00,99856.9,99900.0,99856.9,99893.0,126.858
2024-12-12 20:36:00,99893.0,99980.5,99893.0,99973.7,116.176
2024-12-12 20:37:00,99973.7,100318.2,99967.3,100285.9,279.098
2024-12-12 20:38:00,100285.9,100339.1,100203.7,100205.4,525.105
2024-12-12 20:39:00,100205.4,100211.2,100150.0,100210.9,234.145
2024-12-12 20:40:00,100210.9,100266.5,100152.0,100266.5,130.671
2024-12-12 20:41:00,100266.5,100266.5,100095.1,100095.1,141.457
2024-12-12 20:42:00,100095.1,100178.2,100043.0,100172.4,147.765
2024-12-12 20:43:00,100172.4,100236.5,100138.7,100229.1,104.248
2024-12-12 20:44:00,100229.1,100400.0,100195.8,100205.6,974.387
2024-12-12 20:45:00,100205.6,100250.1,100153.8,100180.3,488.147
2024-12-12 20:46:00,100180.3,100214.4,100112.6,100112.9,69.779
2024-12-12 20:47:00,100112.9,100200.0,100112.9,100190.0,83.187
2024-12-12 20:48:00,100190.0,100200.0,100110.0,100116.8,165.529
2024-12-12 20:49:00,100116.8,100118.8,100049.2,100116.5,241.428
2024-12-12 20:50:00,100116.5,100154.1,100058.9,100064.9,48.193
2024-12-12 20:51:00,100064.9,100083.2,99915.8,99934.8,101.13
2024-12-12 20:52:00,99934.8,99935.1,99782.0,99782.0,167.924
2024-12-12 20:53:00,99782.0,99877.1,99763.9,99840.2,188.747
2024-12-12 20:54:00,99840.2,99883.2,99823.3,99850.1,97.439
2024-12-12 20:55:00,99850.1,99883.0,99707.6,99724.2,99.571
2024-12-12 20:56:00,99724.2,99847.9,99723.9,99828.6,129.347
2024-12-12 20:57:00,99828.6,99921.6,99807.7,99921.6,44.134
2024-12-12 20:58:00,99921.6,100030.9,99921.6,99987.7,74.677
2024-12-12 20:59:00,99987.7,100003.7,99850.0,100000.2,111.759
2024-12-12 21:00:00,100000.2,100059.0,99964.5,100003.5,72.79
2024-12-12 21:01:00,100003.5,100073.7,99950.5,100039.2,71.393
2024-12-12 21:02:00,100039.2,100071.2,100000.0,100070.0,53.395
2024-12-12 21:03:00,100070.0,100073.7,100011.5,100011.8,46.088
2024-12-12 21:04:00,100011.8,100011.8,99880.4,99899.2,33.352
2024-12-12 21:05:00,99899.2,99899.2,99798.0,99812.3,95.46
2024-12-12 21:06:00,99812.3,99925.2,99801.4,99893.7,174.961
2024-12-12 21:07:00,99893.7,99896.2,99833.0,99833.0,161.738
2024-12-12 21:08:00,99833.0,99833.1,99798.0,99813.3,52.806
2024-12-12 21:09:00,99813.3,99813.3,99752.1,99765.5,43.346
2024-12-12 21:10:00,99765.5,99774.4,99671.0,99687.8,62.259
2024-12-12 21:11:00,99687.8,99760.0,99675.8,99714.1,106.516
2024-12-12 21:12:00,99714.1,99757.6,99713.8,99732.2,50.499
2024-12-12 21:13:00,99732.2,99822.6,99729.8,99812.3,31.107
2024-12-12 21:14:00,99812.3,99812.3,99710.5,99734.4,44.789
