time,open,high,low,close,volume
2024-12-14 08:11:00+09:00,2.4303,2.4303,2.4261,2.4273,597332.6
2024-12-14 08:12:00+09:00,2.4274,2.4311,2.4268,2.4307,478498.2
2024-12-14 08:13:00+09:00,2.4307,2.4321,2.4284,2.4297,426256.1
2024-12-14 08:14:00+09:00,2.4298,2.4336,2.4298,2.4327,966972.8
2024-12-14 08:15:00+09:00,2.4327,2.4345,2.4313,2.4329,763634.2
2024-12-14 08:16:00+09:00,2.4328,2.4328,2.4271,2.4293,722732.8
2024-12-14 08:17:00+09:00,2.4293,2.4300,2.4272,2.4280,874439.0
2024-12-14 08:18:00+09:00,2.4280,2.4300,2.4280,2.4284,274812.5
2024-12-14 08:19:00+09:00,2.4285,2.4317,2.4274,2.4286,553939.7
2024-12-14 08:20:00+09:00,2.4286,2.4286,2.4245,2.4280,875428.1
2024-12-14 08:21:00+09:00,2.4279,2.4281,2.4256,2.4262,441043.8
2024-12-14 08:22:00+09:00,2.4263,2.4294,2.4263,2.4294,229404.7
2024-12-14 08:23:00+09:00,2.4293,2.4310,2.4283,2.4289,475234.5
2024-12-14 08:24:00+09:00,2.4288,2.4300,2.4278,2.4297,233213.7
2024-12-14 08:25:00+09:00,2.4298,2.4305,2.4287,2.4296,521388.4
2024-12-14 08:26:00+09:00,2.4296,2.4317,2.4276,2.4312,568688.4
2024-12-14 08:27:00+09:00,2.4313,2.4330,2.4294,2.4304,1038327.6
2024-12-14 08:28:00+09:00,2.4303,2.4304,2.4241,2.4255,509156.5
2024-12-14 08:29:00+09:00,2.4255,2.4278,2.4240,2.4253,1387995.6
2024-12-14 08:30:00+09:00,2.4253,2.4292,2.4242,2.4292,424279.1
2024-12-14 08:31:00+09:00,2.4292,2.4316,2.4287,2.4309,416003.9
2024-12-14 08:32:00+09:00,2.4309,2.4323,2.4298,2.4312,320178.2
2024-12-14 08:33:00+09:00,2.4313,2.4320,2.4299,2.4313,227024.4
2024-12-14 08:34:00+09:00,2.4314,2.4317,2.4274,2.4274,1045463.3
2024-12-14 08:35:00+09:00,2.4275,2.4291,2.4271,2.4290,415863.6
2024-12-14 08:36:00+09:00,2.4290,2.4290,2.4258,2.4287,504619.9
2024-12-14 08:37:00+09:00,2.4286,2.4286,2.4270,2.4276,161437.0
2024-12-14 08:38:00+09:00,2.4276,2.4283,2.4264,2.4274,187006.8
2024-12-14 08:39:00+09:00,2.4275,2.4284,2.4261,2.4282,195186.6
2024-12-14 08:40:00+09:00,2.4282,2.4308,2.4272,2.4304,877027.5
2024-12-14 08:41:00+09:00,2.4304,2.4304,2.4267,2.4267,192772.9
2024-12-14 08:42:00+09:00,2.4267,2.4269,2.4251,2.4251,320286.1
2024-12-14 08:43:00+09:00,2.4251,2.4254,2.4232,2.4240,704479.3
2024-12-14 08:44:00+09:00,2.4241,2.4241,2.4208,2.4221,448160.0
2024-12-14 08:45:00+09:00,2.4220,2.4255,2.4220,2.4254,293196.4
2024-12-14 08:46:00+09:00,2.4254,2.4272,2.4238,2.4239,520201.2
2024-12-14 08:47:00+09:00,2.4239,2.4242,2.4202,2.4217,796450.6
2024-12-14 08:48:00+09:00,2.4216,2.4219,2.4181,2.4199,778322.7
2024-12-14 08:49:00+09:00,2.4199,2.4199,2.4171,2.4180,408348.8
2024-12-14 08:50:00+09:00,2.4180,2.4196,2.4164,2.4196,501776.1
2024-12-14 08:51:00+09:00,2.4196,2.4214,2.4160,2.4167,663251.4
2024-12-14 08:52:00+09:00,2.4167,2.4185,2.4165,2.4183,654730.3
2024-12-14 08:53:00+09:00,2.4182,2.4210,2.4174,2.4176,383871.4
2024-12-14 08:54:00+09:00,2.4177,2.4200,2.4177,2.4198,396313.2
2024-12-14 08:55:00+09:00,2.4198,2.4226,2.4197,2.4203,401085.6
2024-12-14 08:56:00+09:00,2.4203,2.4236,2.4196,2.4232,491399.7
2024-12-14 08:57:00+09:00,2.4233,2.4236,2.4205,2.4214,246353.4
2024-12-14 08:58:00+09:00,2.4213,2.4222,2.4161,2.4171,1251518.1
2024-12-14 08:59:00+09:00,2.4171,2.4233,2.4164,2.4220,1567545.0
2024-12-14 09:00:00+09:00,2.4219,2.4225,2.4190,2.4212,1022036.7
2024-12-14 09:01:00+09:00,2.4212,2.4233,2.4209,2.4225,774526.1
2024-12-14 09:02:00+09:00,2.4225,2.4253,2.4160,2.4160,982476.5
2024-12-14 09:03:00+09:00,2.4160,2.4173,2.4138,2.4172,1269925.7
2024-12-14 09:04:00+09:00,2.4172,2.4194,2.4147,2.4151,629331.9
2024-12-14 09:05:00+09:00,2.4151,2.4170,2.4144,2.4145,414056.5
2024-12-14 09:06:00+09:00,2.4145,2.4166,2.4136,2.4165,928173.7
2024-12-14 09:07:00+09:00,2.4165,2.4183,2.4138,2.4140,508788.3
2024-12-14 09:08:00+09:00,2.4139,2.4150,2.4125,2.4125,648889.1
2024-12-14 09:09:00+09:00,2.4126,2.4140,2.4082,2.4082,1538392.2
2024-12-14 09:10:00+09:00,2.4082,2.4108,2.4075,2.4095,988596.2
2024-12-14 09:11:00+09:00,2.4094,2.4100,2.4051,2.4060,882039.8
2024-12-14 09:12:00+09:00,2.4060,2.4075,2.4039,2.4050,1117565.1
2024-12-14 09:13:00+09:00,2.4050,2.4093,2.4040,2.4089,1649812.7
2024-12-14 09:14:00+09:00,2.4089,2.4104,2.4063,2.4067,675463.3
2024-12-14 09:15:00+09:00,2.4066,2.4080,2.4036,2.4037,761053.3
2024-12-14 09:16:00+09:00,2.4036,2.4041,2.4004,2.4015,1271093.2
2024-12-14 09:17:00+09:00,2.4015,2.4026,2.3982,2.4016,2183922.9
2024-12-14 09:18:00+09:00,2.4016,2.4207,2.4013,2.4170,10416739.5
2024-12-14 09:19:00+09:00,2.4171,2.4183,2.4131,2.4155,744000.8
2024-12-14 09:20:00+09:00,2.4156,2.4175,2.4152,2.4165,781577.5
2024-12-14 09:21:00+09:00,2.4166,2.4181,2.4150,2.4174,607983.2
2024-12-14 09:22:00+09:00,2.4175,2.4208,2.4168,2.4203,1055453.8
2024-12-14 09:23:00+09:00,2.4202,2.4242,2.4192,2.4230,876420.6
2024-12-14 09:24:00+09:00,2.4231,2.4252,2.4187,2.4211,544439.0
2024-12-14 09:25:00+09:00,2.4210,2.4226,2.4198,2.4204,432476.5
2024-12-14 09:26:00+09:00,2.4205,2.4222,2.4194,2.4221,366781.3
2024-12-14 09:27:00+09:00,2.4222,2.4250,2.4217,2.4234,451755.7
2024-12-14 09:28:00+09:00,2.4233,2.4249,2.4221,2.4226,416356.4
2024-12-14 09:29:00+09:00,2.4225,2.4229,2.4185,2.4194,776501.6
2024-12-14 09:30:00+09:00,2.4194,2.4220,2.4183,2.4202,443917.1
2024-12-14 09:31:00+09:00,2.4202,2.4213,2.4145,2.4154,647292.4
2024-12-14 09:32:00+09:00,2.4153,2.4159,2.4120,2.4127,812435.4
2024-12-14 09:33:00+09:00,2.4127,2.4165,2.4112,2.4164,709796.7
2024-12-14 09:34:00+09:00,2.4164,2.4192,2.4127,2.4133,431714.1
2024-12-14 09:35:00+09:00,2.4133,2.4152,2.4127,2.4140,251190.6
2024-12-14 09:36:00+09:00,2.4140,2.4153,2.4128,2.4146,216981.8
2024-12-14 09:37:00+09:00,2.4146,2.4166,2.4133,2.4155,372118.6
2024-12-14 09:38:00+09:00,2.4155,2.4178,2.4155,2.4169,203643.8
2024-12-14 09:39:00+09:00,2.4168,2.4207,2.4168,2.4198,344496.9
2024-12-14 09:40:00+09:00,2.4198,2.4200,2.4170,2.4171,340053.4
2024-12-14 09:41:00+09:00,2.4171,2.4185,2.4156,2.4176,231815.4
2024-12-14 09:42:00+09:00,2.4176,2.4200,2.4166,2.4184,248121.4
2024-12-14 09:43:00+09:00,2.4184,2.4194,2.4173,2.4175,174777.1
2024-12-14 09:44:00+09:00,2.4176,2.4199,2.4171,2.4191,315222.8
2024-12-14 09:45:00+09:00,2.4190,2.4208,2.4166,2.4167,246562.8
2024-12-14 09:46:00+09:00,2.4166,2.4172,2.4138,2.4171,331277.0
2024-12-14 09:47:00+09:00,2.4172,2.4176,2.4114,2.4131,459364.8
2024-12-14 09:48:00+09:00,2.4131,2.4135,2.4080,2.4084,523050.8
2024-12-14 09:49:00+09:00,2.4084,2.4108,2.4078,2.4088,497559.2
2024-12-14 09:50:00+09:00,2.4088,2.4089,2.4056,2.4069,473257.1
2024-12-14 09:51:00+09:00,2.4070,2.4105,2.4067,2.4082,333453.9
2024-12-14 09:52:00+09:00,2.4082,2.4100,2.4071,2.4081,271018.2
2024-12-14 09:53:00+09:00,2.4082,2.4093,2.4047,2.4047,618753.8
2024-12-14 09:54:00+09:00,2.4047,2.4051,2.4013,2.4030,959009.7
2024-12-14 09:55:00+09:00,2.4030,2.4049,2.4030,2.4044,523224.8
2024-12-14 09:56:00+09:00,2.4044,2.4080,2.4043,2.4076,479401.7
2024-12-14 09:57:00+09:00,2.4075,2.4098,2.4060,2.4088,332908.0
2024-12-14 09:58:00+09:00,2.4087,2.4134,2.4087,2.4134,408553.3
2024-12-14 09:59:00+09:00,2.4134,2.4140,2.4107,2.4125,453803.4
2024-12-14 10:00:00+09:00,2.4125,2.4271,2.4118,2.4241,2612791.1
2024-12-14 10:01:00+09:00,2.4241,2.4350,2.4239,2.4348,3438717.2
2024-12-14 10:02:00+09:00,2.4349,2.4416,2.4306,2.4341,4437616.5
2024-12-14 10:03:00+09:00,2.4342,2.4432,2.4305,2.4333,4797618.5
2024-12-14 10:04:00+09:00,2.4332,2.4399,2.4324,2.4395,1391355.5
2024-12-14 10:05:00+09:00,2.4394,2.4404,2.4353,2.4356,1390954.6
2024-12-14 10:06:00+09:00,2.4355,2.4362,2.4277,2.4317,1464806.7
2024-12-14 10:07:00+09:00,2.4317,2.4326,2.4263,2.4272,1040950.2
2024-12-14 10:08:00+09:00,2.4271,2.4343,2.4250,2.4338,746661.3
2024-12-14 10:09:00+09:00,2.4338,2.4386,2.4328,2.4379,1558523.1
2024-12-14 10:10:00+09:00,2.4379,2.4383,2.4349,2.4362,902393.1
2024-12-14 10:11:00+09:00,2.4361,2.4422,2.4351,2.4417,1110782.8
2024-12-14 10:12:00+09:00,2.4418,2.4458,2.4415,2.4419,2440244.2
2024-12-14 10:13:00+09:00,2.4419,2.4423,2.4369,2.4382,1551725.0
2024-12-14 10:14:00+09:00,2.4382,2.4410,2.4376,2.4405,985780.9
2024-12-14 10:15:00+09:00,2.4405,2.4460,2.4401,2.4453,1101969.3
2024-12-14 10:16:00+09:00,2.4453,2.4468,2.4431,2.4461,1479479.4
2024-12-14 10:17:00+09:00,2.4461,2.4489,2.4450,2.4479,1192275.4
2024-12-14 10:18:00+09:00,2.4479,2.4486,2.4456,2.4463,1095931.1
2024-12-14 10:19:00+09:00,2.4464,2.4497,2.4464,2.4475,1295699.9
2024-12-14 10:20:00+09:00,2.4476,2.4503,2.4466,2.4497,1830482.9
2024-12-14 10:21:00+09:00,2.4497,2.4540,2.4497,2.4507,1960101.0
2024-12-14 10:22:00+09:00,2.4507,2.4539,2.4507,2.4513,1055821.0
2024-12-14 10:23:00+09:00,2.4513,2.4530,2.4456,2.4469,3649257.8
2024-12-14 10:24:00+09:00,2.4468,2.4479,2.4417,2.4473,1713235.7
2024-12-14 10:25:00+09:00,2.4473,2.4504,2.4472,2.4487,775029.4
2024-12-14 10:26:00+09:00,2.4488,2.4505,2.4481,2.4496,685976.4
2024-12-14 10:27:00+09:00,2.4496,2.4505,2.4467,2.4476,877257.0
2024-12-14 10:28:00+09:00,2.4475,2.4485,2.4450,2.4454,500571.5
2024-12-14 10:29:00+09:00,2.4454,2.4493,2.4454,2.4489,514526.2
2024-12-14 10:30:00+09:00,2.4489,2.4511,2.4436,2.4455,647573.4
2024-12-14 10:31:00+09:00,2.4455,2.4456,2.4394,2.4427,909776.5
2024-12-14 10:32:00+09:00,2.4427,2.4493,2.4427,2.4476,612455.1
2024-12-14 10:33:00+09:00,2.4476,2.4480,2.4397,2.4413,1080853.6
2024-12-14 10:34:00+09:00,2.4414,2.4436,2.4393,2.4416,520444.7
2024-12-14 10:35:00+09:00,2.4416,2.4476,2.4416,2.4453,903814.1
2024-12-14 10:36:00+09:00,2.4453,2.4474,2.4434,2.4435,579075.0
2024-12-14 10:37:00+09:00,2.4435,2.4443,2.4409,2.4409,235130.9
2024-12-14 10:38:00+09:00,2.4410,2.4435,2.4388,2.4398,596826.3
2024-12-14 10:39:00+09:00,2.4399,2.4415,2.4379,2.4393,495113.3
2024-12-14 10:40:00+09:00,2.4392,2.4396,2.4351,2.4378,956603.9
2024-12-14 10:41:00+09:00,2.4379,2.4385,2.4345,2.4345,587324.9
2024-12-14 10:42:00+09:00,2.4345,2.4346,2.4297,2.4299,1264274.6
2024-12-14 10:43:00+09:00,2.4299,2.4342,2.4293,2.4325,1021108.8
2024-12-14 10:44:00+09:00,2.4325,2.4338,2.4302,2.4318,549760.4
2024-12-14 10:45:00+09:00,2.4319,2.4338,2.4293,2.4298,810553.5
2024-12-14 10:46:00+09:00,2.4297,2.4305,2.4278,2.4291,1046797.3
2024-12-14 10:47:00+09:00,2.4291,2.4298,2.4257,2.4266,792455.0
2024-12-14 10:48:00+09:00,2.4266,2.4350,2.4266,2.4339,2414100.7
2024-12-14 10:49:00+09:00,2.4339,2.4369,2.4339,2.4348,489840.7
2024-12-14 10:50:00+09:00,2.4348,2.4380,2.4333,2.4354,1422805.4
2024-12-14 10:51:00+09:00,2.4355,2.4370,2.4325,2.4368,884103.4
2024-12-14 10:52:00+09:00,2.4367,2.4390,2.4357,2.4385,237721.8
2024-12-14 10:53:00+09:00,2.4385,2.4393,2.4365,2.4382,215193.7
2024-12-14 10:54:00+09:00,2.4384,2.4384,2.4341,2.4341,318111.5
2024-12-14 10:55:00+09:00,2.4340,2.4359,2.4323,2.4356,306287.1
2024-12-14 10:56:00+09:00,2.4357,2.4368,2.4334,2.4352,233932.4
2024-12-14 10:57:00+09:00,2.4352,2.4366,2.4334,2.4357,258774.8
2024-12-14 10:58:00+09:00,2.4358,2.4361,2.4315,2.4332,452877.7
2024-12-14 10:59:00+09:00,2.4332,2.4345,2.4314,2.4319,310659.8
2024-12-14 11:00:00+09:00,2.4319,2.4340,2.4300,2.4303,459446.7
2024-12-14 11:01:00+09:00,2.4302,2.4307,2.4275,2.4280,1140064.8
2024-12-14 11:02:00+09:00,2.4281,2.4302,2.4269,2.4272,478995.8
2024-12-14 11:03:00+09:00,2.4273,2.4299,2.4268,2.4280,319373.6
2024-12-14 11:04:00+09:00,2.4281,2.4316,2.4270,2.4305,885582.0
2024-12-14 11:05:00+09:00,2.4305,2.4320,2.4293,2.4300,755953.6
2024-12-14 11:06:00+09:00,2.4300,2.4327,2.4284,2.4324,402813.8
2024-12-14 11:07:00+09:00,2.4323,2.4330,2.4306,2.4306,410790.6
2024-12-14 11:08:00+09:00,2.4305,2.4338,2.4300,2.4326,257496.4
2024-12-14 11:09:00+09:00,2.4326,2.4338,2.4311,2.4329,273002.8
2024-12-14 11:10:00+09:00,2.4328,2.4334,2.4289,2.4300,461033.4
2024-12-14 11:11:00+09:00,2.4300,2.4335,2.4290,2.4303,498098.8
2024-12-14 11:12:00+09:00,2.4304,2.4304,2.4265,2.4272,1022987.5
2024-12-14 11:13:00+09:00,2.4274,2.4310,2.4274,2.4307,397346.6
2024-12-14 11:14:00+09:00,2.4308,2.4321,2.4291,2.4305,323201.4
2024-12-14 11:15:00+09:00,2.4305,2.4350,2.4299,2.4346,557033.6
2024-12-14 11:16:00+09:00,2.4347,2.4369,2.4338,2.4368,378325.5
2024-12-14 11:17:00+09:00,2.4368,2.4399,2.4368,2.4386,401162.0
2024-12-14 11:18:00+09:00,2.4387,2.4410,2.4375,2.4376,696993.4
2024-12-14 11:19:00+09:00,2.4375,2.4378,2.4346,2.4360,362886.1
2024-12-14 11:20:00+09:00,2.4361,2.4376,2.4347,2.4358,234355.4
2024-12-14 11:21:00+09:00,2.4357,2.4376,2.4352,2.4365,202370.0
2024-12-14 11:22:00+09:00,2.4365,2.4365,2.4341,2.4342,508731.0
2024-12-14 11:23:00+09:00,2.4342,2.4344,2.4331,2.4338,172005.6
2024-12-14 11:24:00+09:00,2.4339,2.4352,2.4339,2.4350,181660.5
2024-12-14 11:25:00+09:00,2.4350,2.4392,2.4343,2.4392,265805.5
2024-12-14 11:26:00+09:00,2.4392,2.4398,2.4361,2.4375,286086.4
2024-12-14 11:27:00+09:00,2.4376,2.4388,2.4355,2.4375,729349.8
2024-12-14 11:28:00+09:00,2.4375,2.4388,2.4364,2.4388,156736.9
2024-12-14 11:29:00+09:00,2.4389,2.4421,2.4389,2.4411,376358.0
2024-12-14 11:30:00+09:00,2.4410,2.4451,2.4408,2.4436,916393.2
2024-12-14 11:31:00+09:00,2.4436,2.4441,2.4409,2.4414,356019.4
2024-12-14 11:32:00+09:00,2.4413,2.4453,2.4403,2.4434,716261.8
2024-12-14 11:33:00+09:00,2.4434,2.4450,2.4423,2.4423,373022.0
2024-12-14 11:34:00+09:00,2.4424,2.4424,2.4403,2.4408,176599.2
2024-12-14 11:35:00+09:00,2.4408,2.4427,2.4403,2.4424,253770.3
2024-12-14 11:36:00+09:00,2.4423,2.4449,2.4423,2.4440,221301.6
2024-12-14 11:37:00+09:00,2.4439,2.4450,2.4432,2.4437,240773.7
2024-12-14 11:38:00+09:00,2.4437,2.4446,2.4434,2.4442,218517.4
2024-12-14 11:39:00+09:00,2.4443,2.4445,2.4436,2.4437,229205.7
2024-12-14 11:40:00+09:00,2.4436,2.4486,2.4436,2.4483,737116.3
2024-12-14 11:41:00+09:00,2.4483,2.4500,2.4480,2.4481,786718.9
2024-12-14 11:42:00+09:00,2.4481,2.4525,2.4479,2.4519,789007.2
2024-12-14 11:43:00+09:00,2.4519,2.4567,2.4519,2.4551,1348993.1
2024-12-14 11:44:00+09:00,2.4551,2.4577,2.4543,2.4562,1012180.4
2024-12-14 11:45:00+09:00,2.4562,2.4596,2.4562,2.4583,1099008.8
2024-12-14 11:46:00+09:00,2.4584,2.4585,2.4505,2.4508,1286333.8
2024-12-14 11:47:00+09:00,2.4508,2.4528,2.4471,2.4508,2926779.7
2024-12-14 11:48:00+09:00,2.4508,2.4508,2.4456,2.4482,496064.7
2024-12-14 11:49:00+09:00,2.4481,2.4483,2.4464,2.4465,513420.7
2024-12-14 11:50:00+09:00,2.4466,2.4466,2.4440,2.4460,370444.1
2024-12-14 11:51:00+09:00,2.4460,2.4483,2.4450,2.4458,449548.4
2024-12-14 11:52:00+09:00,2.4458,2.4489,2.4458,2.4489,252903.8
2024-12-14 11:53:00+09:00,2.4488,2.4496,2.4476,2.4479,174136.8
2024-12-14 11:54:00+09:00,2.4479,2.4499,2.4474,2.4491,290400.7
2024-12-14 11:55:00+09:00,2.4491,2.4491,2.4452,2.4460,267400.3
2024-12-14 11:56:00+09:00,2.4460,2.4461,2.4440,2.4444,382520.8
2024-12-14 11:57:00+09:00,2.4445,2.4445,2.4415,2.4430,417085.3
2024-12-14 11:58:00+09:00,2.4431,2.4445,2.4426,2.4441,213967.8
2024-12-14 11:59:00+09:00,2.4441,2.4447,2.4424,2.4426,222470.9
2024-12-14 12:00:00+09:00,2.4426,2.4428,2.4402,2.4406,399311.8
2024-12-14 12:01:00+09:00,2.4407,2.4425,2.4407,2.4416,238106.8
2024-12-14 12:02:00+09:00,2.4416,2.4425,2.4408,2.4408,223388.4
2024-12-14 12:03:00+09:00,2.4409,2.4468,2.4383,2.4430,2738059.1
2024-12-14 12:04:00+09:00,2.4430,2.4477,2.4415,2.4470,309963.6
2024-12-14 12:05:00+09:00,2.4470,2.4473,2.4443,2.4462,249006.1
2024-12-14 12:06:00+09:00,2.4461,2.4491,2.4438,2.4479,1403338.8
2024-12-14 12:07:00+09:00,2.4478,2.4516,2.4478,2.4507,674553.7
2024-12-14 12:08:00+09:00,2.4506,2.4516,2.4500,2.4502,352497.6
2024-12-14 12:09:00+09:00,2.4503,2.4503,2.4483,2.4495,343053.9
2024-12-14 12:10:00+09:00,2.4494,2.4520,2.4494,2.4509,480073.2
2024-12-14 12:11:00+09:00,2.4509,2.4516,2.4493,2.4504,338976.6
2024-12-14 12:12:00+09:00,2.4503,2.4535,2.4496,2.4530,546936.1
2024-12-14 12:13:00+09:00,2.4530,2.4550,2.4525,2.4526,489621.9
2024-12-14 12:14:00+09:00,2.4526,2.4527,2.4490,2.4516,882115.2
2024-12-14 12:15:00+09:00,2.4516,2.4521,2.4473,2.4490,348395.6
2024-12-14 12:16:00+09:00,2.4489,2.4508,2.4481,2.4490,294908.7
2024-12-14 12:17:00+09:00,2.4489,2.4494,2.4475,2.4487,379057.6
2024-12-14 12:18:00+09:00,2.4487,2.4528,2.4487,2.4527,259565.9
2024-12-14 12:19:00+09:00,2.4527,2.4530,2.4510,2.4510,216946.8
2024-12-14 12:20:00+09:00,2.4511,2.4526,2.4507,2.4507,386583.5
2024-12-14 12:21:00+09:00,2.4507,2.4515,2.4482,2.4514,388252.7
2024-12-14 12:22:00+09:00,2.4513,2.4541,2.4500,2.4535,429800.8
2024-12-14 12:23:00+09:00,2.4535,2.4565,2.4535,2.4546,354513.8
2024-12-14 12:24:00+09:00,2.4546,2.4567,2.4546,2.4565,372318.3
2024-12-14 12:25:00+09:00,2.4566,2.4600,2.4563,2.4595,1369820.0
2024-12-14 12:26:00+09:00,2.4595,2.4628,2.4584,2.4620,3581171.9
2024-12-14 12:27:00+09:00,2.4620,2.4650,2.4620,2.4648,1183675.4
2024-12-14 12:28:00+09:00,2.4649,2.4662,2.4600,2.4644,2550408.0
2024-12-14 12:29:00+09:00,2.4645,2.4648,2.4616,2.4624,662684.0
2024-12-14 12:30:00+09:00,2.4624,2.4625,2.4585,2.4588,857662.9
2024-12-14 12:31:00+09:00,2.4588,2.4613,2.4569,2.4608,589343.0
2024-12-14 12:32:00+09:00,2.4607,2.4607,2.4580,2.4587,476791.3
2024-12-14 12:33:00+09:00,2.4588,2.4604,2.4564,2.4580,538401.4
2024-12-14 12:34:00+09:00,2.4580,2.4599,2.4570,2.4574,401370.2
2024-12-14 12:35:00+09:00,2.4574,2.4624,2.4573,2.4621,557860.1
2024-12-14 12:36:00+09:00,2.4621,2.4638,2.4607,2.4632,879204.5
2024-12-14 12:37:00+09:00,2.4631,2.4660,2.4614,2.4646,1043116.1
2024-12-14 12:38:00+09:00,2.4646,2.4652,2.4613,2.4650,568347.1
2024-12-14 12:39:00+09:00,2.4650,2.4696,2.4640,2.4693,2372497.7
2024-12-14 12:40:00+09:00,2.4693,2.4733,2.4680,2.4704,2293564.8
2024-12-14 12:41:00+09:00,2.4704,2.4724,2.4661,2.4674,2007423.5
2024-12-14 12:42:00+09:00,2.4674,2.4713,2.4671,2.4694,718075.1
2024-12-14 12:43:00+09:00,2.4695,2.4767,2.4678,2.4748,2643221.2
2024-12-14 12:44:00+09:00,2.4748,2.4760,2.4734,2.4753,1045821.7
2024-12-14 12:45:00+09:00,2.4753,2.4768,2.4732,2.4746,1108879.4
2024-12-14 12:46:00+09:00,2.4747,2.4749,2.4682,2.4697,1241834.9
2024-12-14 12:47:00+09:00,2.4698,2.4739,2.4694,2.4714,896193.9
2024-12-14 12:48:00+09:00,2.4714,2.4714,2.4682,2.4694,959466.0
2024-12-14 12:49:00+09:00,2.4694,2.4702,2.4671,2.4671,773693.1
2024-12-14 12:50:00+09:00,2.4670,2.4671,2.4637,2.4663,1110327.3
2024-12-14 12:51:00+09:00,2.4662,2.4728,2.4653,2.4722,593380.4
2024-12-14 12:52:00+09:00,2.4721,2.4721,2.4666,2.4671,623260.9
2024-12-14 12:53:00+09:00,2.4670,2.4726,2.4669,2.4721,572844.6
2024-12-14 12:54:00+09:00,2.4721,2.4773,2.4721,2.4757,1599606.0
2024-12-14 12:55:00+09:00,2.4757,2.4793,2.4744,2.4760,1734148.5
2024-12-14 12:56:00+09:00,2.4759,2.4759,2.4695,2.4703,937017.8
2024-12-14 12:57:00+09:00,2.4702,2.4703,2.4660,2.4694,2017771.7
2024-12-14 12:58:00+09:00,2.4693,2.4694,2.4666,2.4677,669896.3
2024-12-14 12:59:00+09:00,2.4678,2.4684,2.4620,2.4632,1413270.5
2024-12-14 13:00:00+09:00,2.4631,2.4647,2.4613,2.4615,938372.5
2024-12-14 13:01:00+09:00,2.4616,2.4630,2.4592,2.4598,1313003.1
2024-12-14 13:02:00+09:00,2.4598,2.4613,2.4590,2.4596,714546.4
2024-12-14 13:03:00+09:00,2.4597,2.4648,2.4592,2.4629,1448496.6
2024-12-14 13:04:00+09:00,2.4628,2.4648,2.4600,2.4608,728272.0
2024-12-14 13:05:00+09:00,2.4607,2.4614,2.4549,2.4562,1818732.6
2024-12-14 13:06:00+09:00,2.4562,2.4565,2.4529,2.4558,1800227.1
2024-12-14 13:07:00+09:00,2.4558,2.4584,2.4554,2.4565,1380282.8
2024-12-14 13:08:00+09:00,2.4565,2.4565,2.4529,2.4534,1160617.2
2024-12-14 13:09:00+09:00,2.4533,2.4534,2.4500,2.4505,1828996.8
2024-12-14 13:10:00+09:00,2.4506,2.4531,2.4493,2.4519,1478753.1
2024-12-14 13:11:00+09:00,2.4519,2.4520,2.4500,2.4500,967668.8
2024-12-14 13:12:00+09:00,2.4500,2.4504,2.4475,2.4483,972711.3
2024-12-14 13:13:00+09:00,2.4483,2.4499,2.4480,2.4495,484516.0
2024-12-14 13:14:00+09:00,2.4494,2.4508,2.4480,2.4504,971286.3
2024-12-14 13:15:00+09:00,2.4504,2.4526,2.4503,2.4524,548623.1
2024-12-14 13:16:00+09:00,2.4524,2.4543,2.4515,2.4516,555942.2
2024-12-14 13:17:00+09:00,2.4516,2.4549,2.4515,2.4532,588221.1
2024-12-14 13:18:00+09:00,2.4533,2.4564,2.4521,2.4549,407851.5
2024-12-14 13:19:00+09:00,2.4548,2.4566,2.4548,2.4551,357109.2
2024-12-14 13:20:00+09:00,2.4551,2.4594,2.4551,2.4585,556213.6
2024-12-14 13:21:00+09:00,2.4585,2.4603,2.4576,2.4598,558415.3
2024-12-14 13:22:00+09:00,2.4598,2.4620,2.4598,2.4614,513454.5
2024-12-14 13:23:00+09:00,2.4614,2.4625,2.4600,2.4601,456319.8
2024-12-14 13:24:00+09:00,2.4600,2.4607,2.4585,2.4590,387322.3
2024-12-14 13:25:00+09:00,2.4590,2.4600,2.4567,2.4576,385740.6
2024-12-14 13:26:00+09:00,2.4576,2.4596,2.4560,2.4576,375949.3
2024-12-14 13:27:00+09:00,2.4576,2.4626,2.4575,2.4626,494405.8
2024-12-14 13:28:00+09:00,2.4625,2.4646,2.4614,2.4638,937865.6
2024-12-14 13:29:00+09:00,2.4639,2.4646,2.4612,2.4613,686757.0
2024-12-14 13:30:00+09:00,2.4613,2.4622,2.4583,2.4584,683363.8
2024-12-14 13:31:00+09:00,2.4584,2.4618,2.4584,2.4609,346856.7
2024-12-14 13:32:00+09:00,2.4608,2.4641,2.4602,2.4637,473682.4
2024-12-14 13:33:00+09:00,2.4637,2.4643,2.4618,2.4618,532519.1
2024-12-14 13:34:00+09:00,2.4619,2.4635,2.4606,2.4625,515177.0
2024-12-14 13:35:00+09:00,2.4626,2.4698,2.4621,2.4693,889063.4
2024-12-14 13:36:00+09:00,2.4693,2.4710,2.4671,2.4672,1082855.3
2024-12-14 13:37:00+09:00,2.4672,2.4705,2.4664,2.4669,665057.0
2024-12-14 13:38:00+09:00,2.4668,2.4693,2.4642,2.4650,532661.2
2024-12-14 13:39:00+09:00,2.4649,2.4662,2.4638,2.4638,518105.9
2024-12-14 13:40:00+09:00,2.4639,2.4659,2.4633,2.4638,334971.2
2024-12-14 13:41:00+09:00,2.4638,2.4678,2.4634,2.4678,397279.2
