time,open,high,low,close,volume,sma7,sma25,sma99,wma7,wma25,wma99,ema7,ema25,ema99,macd,macd_s,macd_d,rsi6,rsi12,rsi24,srsi,srsik,srsid,bh,bhi,bl,bli,bm,bw,vwap7
2024-12-12 19:39:00+09:00,2.401,2.4031,2.4001,2.4005,677819.1,2.403414285714286,2.402692,2.420887878787879,2.401878571428571,2.403990769230769,2.41188997979798,2.402422502497093,2.4039823580333897,2.415262243245093,-0.00088870594976731,-0.0005488811364531074,-0.0003398248133142026,36.38353177673629,43.715854880046805,44.142579874153974,0.0,0.0,0.0046767165479330375,2.4113544230530106,0.0,2.397445576946989,0.0,2.4044,0.5784747174355972,2.4060110768588117
2024-12-12 19:40:00+09:00,2.4004,2.4017,2.398,2.4008,711700.2,2.402028571428571,2.403028,2.420541414141414,2.4012249999999997,2.403845230769231,2.4114882222222223,2.4020168768728194,2.4037375612615905,2.414972998380191,-0.0010140453717730757,-0.0006419139835171011,-0.0003721313882559746,38.31374497291452,44.351469567167634,44.425926594258904,0.04190778206501578,0.013969260688338557,0.006994778503412704,2.4113236592900535,0.0,2.397526340709946,0.0,2.404425,0.5738302746023464,2.4050866189664455
2024-12-12 19:41:00+09:00,2.4008,2.4052,2.4005,2.4032,427203.8,2.401442857142857,2.403508,2.420190909090909,2.401517857142857,2.4038584615384617,2.411141393939394,2.4023126576546145,2.4036962103953146,2.414737538412587,-0.0009092367095631104,-0.000695378528726303,-0.00021385818083680737,52.22850674547821,49.343964106674775,46.68365191650489,0.3730360214468592,0.13831460117062497,0.05076128728632118,2.411324224974441,0.0,2.397615775025559,0.0,2.40447,0.5701235594073532,2.4042633805961535
2024-12-12 19:42:00+09:00,2.4033,2.4083,2.4029,2.4071,802192.5,2.4022285714285716,2.403912,2.419828282828283,2.402932142857143,2.404134769230769,2.4108795757575754,2.4035094932409606,2.403958040364906,2.414584787644335,-0.0005056488778083512,-0.0006574325985427127,0.00015178372073436147,66.82230159005769,56.29482625925149,50.11974047974099,0.8477840088584744,0.42090927079011636,0.1910643775496933,2.4114914871292,0.0,2.3981085128707997,0.0,2.4048,0.5565109056220967,2.4042430107714012
2024-12-12 19:43:00+09:00,2.4071,2.4076,2.4045,2.4045,790455.7,2.402614285714286,2.40404,2.41940101010101,2.4034999999999997,2.4041799999999998,2.4105730101010105,2.4037571199307206,2.4039997295676057,2.4143830918914486,-0.0003910926121566405,-0.0006041646012654982,0.00021307198910885776,53.698696565956155,51.18669695268903,47.969148080486555,0.5110661761350509,0.5772954021467948,0.37883975803584535,2.4113792699738865,0.0,2.398640730026113,0.0,2.40501,0.5296668183406015,2.4041548431202404
2024-12-12 19:44:00+09:00,2.4045,2.4059,2.4036,2.4056,351823.7,2.4032428571428572,2.404368,2.419022222222222,2.4042464285714287,2.4042999999999997,2.4102969898989897,2.4042178399480405,2.4041228272931745,2.4142074300536196,-0.00020913436855884981,-0.0005251585547241686,0.00031602418616531877,57.896749674171566,53.148800884797126,48.93645216513272,0.645064257282478,0.6679714807586677,0.5553920512318596,2.411437762558408,0.0,2.3987022374415927,0.0,2.4050700000000003,0.5295282514361362,2.4039299542315664
2024-12-12 19:45:00+09:00,2.4056,2.4056,2.4023,2.4049,588025.6,2.4038,2.404552,2.4186353535353535,2.4046607142857144,2.4043409230769233,2.4100145454545454,2.4043883799610306,2.404182609809084,2.414021281452547,-0.00012003164928930943,-0.0004441331736371968,0.00032410152434788735,54.14769893801674,51.70596034397076,48.33969892385841,0.5503038060016181,0.5688114131397156,0.6046927653483927,2.4112473683935587,0.0,2.3986626316064417,0.0,2.404955,0.5232836700527462,2.4038699611086587
2024-12-12 19:46:00+09:00,2.4049,2.4058,2.4009,2.4049,698403.7,2.4044285714285714,2.404656,2.418270707070707,2.404935714285714,2.4043676923076926,2.4097398383838384,2.404516284970773,2.404237793669924,2.413838855823496,-4.885394445652835e-05,-0.0003650773278010631,0.00031622338334453474,54.14769893801674,51.70596034397076,48.33969892385841,0.5503038060016181,0.581890623095238,0.6062245056645404,2.4104055383356973,0.0,2.3989344616643025,0.0,2.40467,0.4770333006772155,2.403814857750096
2024-12-12 19:47:00+09:00,2.4049,2.405,2.401,2.4015,525497.8,2.404528571428571,2.404696,2.4178898989898987,2.4042035714285714,2.4041249230769233,2.409404424242424,2.4037622137280796,2.4040271941568534,2.413592078707026,-0.0002637562675138483,-0.00034481311574362017,8.105684822977188e-05,37.26848433937324,44.69270703349517,45.41102323247232,0.10286195315349798,0.4011565217189113,0.5172861859846217,2.40996989361604,0.0,2.3986901063839605,0.0,2.4043300000000003,0.4691447194053878,2.4033711411149663
2024-12-12 19:48:00+09:00,2.4016,2.4016,2.3988,2.4008,659896.9,2.404185714285714,2.404716,2.4174686868686868,2.4032714285714283,2.4038252307692307,2.4090626262626262,2.4030216602960595,2.40377894845248,2.4133362371328855,-0.0004849617198519063,-0.0003728428365652774,-0.00011211888328662887,34.60351159434941,43.37144046368144,44.82755804146309,0.0,0.217721919718372,0.40025635484417377,2.409805866572485,0.0,2.3982941334275156,0.0,2.4040500000000002,0.47884749256335046,2.4029114041442687
2024-12-12 19:49:00+09:00,2.4009,2.4009,2.3978,2.3984,597098.9,2.402942857142857,2.4044760000000003,2.4170414141414143,2.401825,2.4033393846153848,2.4086812525252523,2.4018662452220445,2.4033651831869047,2.4130375123902277,-0.0008441971970984952,-0.00046711370867192096,-0.0003770834884265742,26.73733620218303,39.05315208557724,42.85750831173068,0.0,0.034287317717832624,0.21772191971837196,2.4093770116398585,0.0,2.397692988360142,0.0,2.403535,0.48611829158787473,2.4026418528542406
2024-12-12 19:50:00+09:00,2.3985,2.4009,2.3984,2.3995,652092.5,2.4022285714285716,2.404168,2.4166080808080808,2.4009642857142857,2.402956615384616,2.408330424242424,2.4012746839165335,2.4030678614032968,2.412766762142423,-0.001028279725458603,-0.0005793469120292574,-0.00044893281342934556,34.87923392342168,41.943363874403744,44.03382055529153,0.16401962938581385,0.054673209795271245,0.10222748241049195,2.4090795321576084,0.0,2.3972704678423917,0.0,2.403175,0.49139427279397735,2.4024722466983626
2024-12-12 19:51:00+09:00,2.3996,2.401,2.3975,2.3989,686024.8,2.401271428571429,2.4037,2.4161535353535353,2.4001321428571427,2.4025513846153848,2.4079762626262626,2.4006810129374,2.4027472566799664,2.4124894268995742,-0.0012086488889835323,-0.0007052073074201124,-0.0005034415815634199,32.51410635495175,40.79228888050615,43.52386437113022,0.09610309685122005,0.0867075754123446,0.05855603430848282,2.408967503581679,0.0,2.39675249641832,0.0,2.4028599999999996,0.5083528446667349,2.402220511031021
2024-12-12 19:52:00+09:00,2.3989,2.3989,2.3934,2.3946,1637776.5,2.3998,2.403152,2.4156474747474745,2.3984642857142857,2.4018513846153846,2.4075451919191924,2.39916075970305,2.4021205446276612,2.4121316383615827,-0.0016792099271984995,-0.0009000078313757898,-0.0007792020958227097,20.53750200475639,33.58609914105561,40.05487855068024,0.0,0.0867075754123446,0.0760294535399868,2.409514094861041,0.0,2.3953459051389587,1.0,2.40243,0.5897441224960654,2.401168970179453
2024-12-12 19:53:00+09:00,2.3946,2.3947,2.3896,2.3936,1929676.7,2.3981857142857144,2.40264,2.4151656565656565,2.3969142857142858,2.4011166153846157,2.4071042424242424,2.3977705697772875,2.4014651181178412,2.411761005594351,-0.0021085188895924034,-0.0011417100430191126,-0.0009668088465732908,18.62312595690618,32.1454213972596,39.29485728823867,0.0,0.03203436561707331,0.06848317214725416,2.408648787935677,0.0,2.3945212120643227,1.0,2.401585,0.5882604976028074,2.399675495652976
2024-12-12 19:54:00+09:00,2.3937,2.3961,2.3919,2.3961,673446.6,2.397414285714286,2.402136,2.414659595959596,2.396392857142857,2.400613538461539,2.406722929292929,2.3973529273329657,2.4010524167241614,2.411447785482464,-0.0022214131605324816,-0.0013576506665217865,-0.0008637624940106951,36.40648247894174,39.252106523661986,42.15796257909456,0.283306223461583,0.09443540782052763,0.07105911628331518,2.4079623986479235,0.0,2.394087601352076,0.0,2.4010249999999997,0.5778697554522552,2.399339703803222
2024-12-12 19:55:00+09:00,2.3962,2.3979,2.3944,2.3959,724540.3,2.396714285714286,2.401704,2.414156565656566,2.3960142857142857,2.400133846153846,2.4063477373737374,2.396989695499724,2.400656076976149,2.4111368297728144,-0.00230050225416889,-0.0015462209840512073,-0.0007542812701176829,35.65840618413303,38.896575234086335,41.99263005210316,0.268454588187568,0.18392027054971696,0.10346334799577266,2.408019395579319,0.0,2.3934606044206808,0.0,2.40074,0.6064293159041891,2.398993241296598
2024-12-12 19:56:00+09:00,2.3958,2.399,2.3942,2.3986,441550.4,2.3967428571428573,2.40144,2.4136696969696967,2.3964857142857143,2.399895076923077,2.4060366060606064,2.397392271624793,2.400497917208753,2.410886093177358,-0.0021208654784805603,-0.001661149882937078,-0.00045971559554348223,51.72723884121756,46.08811236196566,45.029495740240904,0.6388682151874064,0.39687634227885243,0.22507734021636563,2.4078997267708715,0.0,2.393260273229129,0.0,2.40058,0.6098298553575666,2.398403320220007
2024-12-12 19:57:00+09:00,2.3986,2.401,2.3983,2.4,665611.8,2.3968142857142856,2.401312,2.413181818181818,2.3973,2.3997843076923076,2.4057632121212125,2.3980442037185945,2.400459615885003,2.4106683713138106,-0.0018442740960638027,-0.001697774725562423,-0.0001464993705013796,58.21970290864619,49.45324572643023,46.54371532166957,0.7975638607262951,0.5682955547004231,0.38303072250966413,2.4078380871817853,0.0,2.393201912818215,0.0,2.40052,0.6097084949748437,2.3979667680546024
2024-12-12 19:58:00+09:00,2.3999,2.4029,2.3994,2.4005,600036.7,2.397042857142857,2.400912,2.4127444444444444,2.3982214285714285,2.399721846153846,2.4055095757575757,2.398658152788946,2.4004627223553876,2.410465003887534,-0.001566668037520369,-0.0016715533879540123,0.00010488535043364335,60.49670758319655,50.65331483451235,47.08690025550914,0.914787907596806,0.7837399945035024,0.5829706304942593,2.4078097727237564,0.0,2.393180227276244,0.0,2.4004950000000003,0.6094386969151058,2.397903035423926
2024-12-12 19:59:00+09:00,2.4005,2.4005,2.3972,2.398,420401.1,2.397528571428571,2.40054,2.412340404040404,2.398460714285714,2.3994978461538463,2.4052146868686872,2.3984936145917097,2.400273282174204,2.4102157038097833,-0.0015307468459258011,-0.00164339207954837,0.00011264523362256897,45.58918496931207,44.84576453233093,44.71624873920915,0.6291213413394349,0.7804910365541785,0.7108421952527012,2.407765160579744,0.0,2.3929748394202552,0.0,2.4003699999999997,0.616168389018729,2.397585681188591
2024-12-12 20:00:00+09:00,2.398,2.4016,2.3955,2.3988,595797.5,2.398271428571429,2.400428,2.411940404040404,2.398778571428571,2.399364,2.4049438787878787,2.3985702109437823,2.4001599527761885,2.4099873897335877,-0.0014213413898800376,-0.0015989819416147037,0.00017764055173466616,50.29272571569569,46.96831992929968,45.63027388830788,0.8034607211921442,0.7824566567094617,0.7822292292557141,2.407693233796682,0.0,2.3928467662033177,0.0,2.40027,0.6185332314016501,2.3972376083920164
2024-12-12 20:01:00+09:00,2.3988,2.3999,2.3961,2.3987,443707.9,2.3986428571428573,2.4003039999999998,2.4115282828282827,2.398885714285714,2.399231076923077,2.4046790707070707,2.3986026582078366,2.4000476487164817,2.409761641938916,-0.0013274044497886273,-0.0015446664432494884,0.00021726199346086116,49.64894061053259,46.72312548505981,45.53208291209294,0.7903347989272391,0.7409722871529393,0.7679733268055265,2.4073715203200567,0.0,2.392718479679943,0.0,2.400045,0.6105319125313702,2.397021012741774
2024-12-12 20:02:00+09:00,2.3986,2.401,2.397,2.397,543809.2,2.3988,2.400136,2.4111131313131313,2.398475,2.398976923076923,2.4043885050505054,2.3982019936558774,2.3998132141998294,2.4095064091001377,-0.0013742925514286242,-0.0015105916648853156,0.0001362991134566914,39.36844261095532,42.59890809267722,43.857915753536524,0.5684064785381776,0.7207339995525203,0.7480543144716404,2.406215147938451,0.0,2.39286485206155,0.0,2.3995400000000005,0.5563689655892683,2.3968781374577945
2024-12-12 20:03:00+09:00,2.397,2.3971,2.3911,2.3913,730945.8,2.397757142857143,2.3997479999999998,2.4105757575757574,2.3966000000000003,2.398297230769231,2.4039922424242426,2.396476495241908,2.3991583515690733,2.409142280918135,-0.001850067644720177,-0.001578486860852288,-0.000271580783867889,21.476109911467475,32.2019493520926,38.85893429238164,0.0,0.4529137591551389,0.6382066819535327,2.406054566188989,0.0,2.39170543381101,1.0,2.3988799999999997,0.5981596569223542,2.3965059091138055
2024-12-12 20:04:00+09:00,2.3914,2.3926,2.3822,2.3831,4578111.0,2.3953428571428574,2.399052,2.4100060606060607,2.392935714285714,2.3970166153846155,2.4034427272727275,2.393132371431431,2.397923093756068,2.4086214352997724,-0.0028558735708630323,-0.001833964202854437,-0.0010219093680085953,12.034244519437124,23.283584262521515,33.181501810976854,0.0,0.1894688261793925,0.4543721949623505,2.407092124825136,0.0,2.388417875174864,1.0,2.397755,0.7788222587491994,2.393079696832182
2024-12-12 20:05:00+09:00,2.3831,2.3966,2.3826,2.3959,1798200.6,2.394685714285714,2.3988560000000003,2.409562626262626,2.3930749999999996,2.3967741538461538,2.4031606060606063,2.3938242785735735,2.3977674711594474,2.408367006593777,-0.0025902699680306895,-0.0019852253558896877,-0.0006050446121410018,51.76073659150797,47.86924088138606,46.02619298749732,0.9049508838641,0.30165029462136667,0.31467762665196597,2.406071407473998,0.0,2.3885385925260025,0.0,2.3973050000000002,0.7313552071178014,2.39265939275987
2024-12-12 20:06:00+09:00,2.3958,2.3996,2.3902,2.3994,1003164.8,2.394885714285714,2.3987040000000004,2.4091858585858588,2.394253571428571,2.396816,2.402957353535354,2.39521820893018,2.3978930503010285,2.408187666461901,-0.0020734549519314527,-0.002002871275098041,-7.058367683341173e-05,57.98652686252634,52.417903413625346,48.832668181861045,1.0,0.6349836279547,0.3753675829184863,2.4051471669934874,0.0,2.3889128330065126,0.0,2.39703,0.6772687028103455,2.3925855790137374
2024-12-12 20:07:00+09:00,2.3994,2.4006,2.3963,2.3988,981778.9,2.3948857142857145,2.398372,2.40880202020202,2.395232142857143,2.3968233846153844,2.402749636363636,2.396113656697635,2.397962815662488,2.407999913132663,-0.0016927770338828196,-0.0019408524268549967,0.0002480753929721771,56.48682330229421,51.57629212452022,48.38264552494943,0.9712559326890126,0.9587356055177042,0.6317898426979235,2.4047972718252515,0.0,2.388992728174749,0.0,2.396895,0.6593757194412998,2.3929925865132007
2024-12-12 20:08:00+09:00,2.3987,2.403,2.3982,2.3986,871237.3,2.3948714285714283,2.398136,2.4084101010101007,2.396160714285714,2.3968409230769234,2.4025455959595963,2.3967352425232265,2.3980118298422965,2.4078119148700097,-0.0013911886133732843,-0.0018309196641586544,0.0004397310507853701,55.908440073213406,51.27691329477668,48.22805395275478,0.9611374406484536,0.9774644577791554,0.8570612304171865,2.404526388764308,0.0,2.389043611235692,0.0,2.396785,0.6459810758418529,2.393332694993071
2024-12-12 20:09:00+09:00,2.3986,2.3986,2.3937,2.3939,467996.6,2.394428571428571,2.397668,2.408019191919192,2.395917857142857,2.3965150769230767,2.402255393939394,2.3960264318924196,2.397695535239043,2.4075336765726094,-0.0015139761629638926,-0.001767530963919702,0.0002535548009558095,43.382009999583,44.634870470651165,44.72387037148236,0.7355826272348757,0.8893253335241139,0.9418417989403244,2.4043618972051775,0.0,2.3887581027948226,0.0,2.39656,0.6510913313397063,2.3932610392236375
2024-12-12 20:10:00+09:00,2.3938,2.3938,2.3861,2.3862,1012670.1,2.3937,2.39692,2.4075444444444445,2.3938607142857142,2.3956329230769233,2.4018190101010104,2.393569823919315,2.3968112632975784,2.407107003041157,-0.002207168959218908,-0.0018554585629795433,-0.00035171039623936476,30.116402369970714,36.244151706544976,39.78241852832934,0.4425391838478996,0.7130864172437429,0.8599587361823374,2.404774070897349,0.0,2.3870159291026516,1.0,2.3958950000000003,0.7411903190539434,2.392826912212789
2024-12-12 20:11:00+09:00,2.3861,2.3886,2.3826,2.384,1729819.3,2.3938285714285716,2.396084,2.4070838383838384,2.3914357142857146,2.394639076923077,2.4013481212121213,2.391177367939486,2.395825781505457,2.406644862980334,-0.00290061438125111,-0.002064489726633857,-0.0008361246546172529,27.258587886610258,34.238043554721045,38.513755121359274,0.3712344863943349,0.5164520991590368,0.7062879499756312,2.4053043094299977,0.0,2.3849956905700025,1.0,2.39515,0.8479059290647868,2.3916833341562262
2024-12-12 20:12:00+09:00,2.3839,2.3859,2.3792,2.3856,2960020.4,2.392357142857143,2.395448,2.406621212121212,2.3893785714285714,2.3938326153846154,2.4009184444444447,2.3897830259546144,2.3950391829281146,2.406223965720727,-0.0032832213143958455,-0.002308236044186255,-0.0009749852702095906,32.82194472990088,37.004426508259236,39.966631462203054,0.4646967169072353,0.42615679571648996,0.5518984373730899,2.4056763381872157,0.0,2.383723661812784,0.0,2.3947,0.9167192706573587,2.3900527026682044
2024-12-12 20:13:00+09:00,2.3856,2.3859,2.3798,2.3828,1689488.1,2.3899857142857144,2.394728,2.406128282828283,2.3869892857142854,2.3928596923076926,2.40044202020202,2.388037269465961,2.39409770731826,2.4057554864063126,-0.003768930776952395,-0.002600374990739483,-0.001168555786212912,28.27989146729294,34.253557753493936,38.31343952903943,0.3685309732472641,0.4014873921829447,0.44803209568615715,2.406300576592573,0.0,2.3820194234074274,0.0,2.3941600000000003,1.0141825602777457,2.389239773123412
2024-12-12 20:14:00+09:00,2.3829,2.3839,2.381,2.3812,1161553.8,2.3874714285714282,2.39404,2.4056202020202018,2.384792857142857,2.3918190769230767,2.3999434545454545,2.386327952099471,2.393105575986086,2.4052643766781863,-0.004234156928220489,-0.0029271313782356844,-0.001307025549984805,25.828924629322515,32.736510564177706,37.39120671699794,0.3153607850320137,0.382862825062171,0.4035023376538685,2.4067571549983544,0.0,2.3800728450016457,0.0,2.393415,1.1149052712007186,2.3885404453199643
2024-12-12 20:15:00+09:00,2.3813,2.387,2.3812,2.387,1131184.7,2.385814285714286,2.3935400000000002,2.405170707070707,2.384675,2.391277538461538,2.3995710505050507,2.3864959640746033,2.3926359162948487,2.4048990891446227,-0.004087719788294031,-0.003159249060247354,-0.000928470728046677,46.13600592572151,42.761387959065836,42.61602811834694,0.6530024549690774,0.4456314044161183,0.4099938738870779,2.406542634232164,0.0,2.379397365767836,0.0,2.39297,1.134375627957228,2.3881420762987875
2024-12-12 20:16:00+09:00,2.387,2.3882,2.3844,2.3867,784541.2,2.3847857142857145,2.393052,2.4047313131313133,2.3848964285714285,2.3907513846153843,2.3992016363636366,2.3865469730559523,2.392179307349091,2.4045351073617303,-0.003950337758001243,-0.003317466799798132,-0.0006328709582031113,45.36508616301182,42.404775699874556,42.42493985279711,0.6409662688250952,0.5364431696087287,0.454979133029006,2.4059515790978474,0.0,2.3787984209021524,0.0,2.392375,1.134987541488896,2.3878127727614733
