timestamp,open,high,low,close,volume,turnover
2025-01-17 21:21:00,104710.1,104847.7,104710.1,104830.0,27.651,2898046.1774
2025-01-17 21:22:00,104830.0,104918.6,104830.0,104913.9,99.184,10402397.6613
2025-01-17 21:23:00,104913.9,104916.1,104850.0,104887.2,120.261,12611785.1345
2025-01-17 21:24:00,104887.2,104891.1,104860.0,104863.1,65.212,6838992.6449
2025-01-17 21:25:00,104863.1,104976.6,104862.8,104976.5,40.173,4215097.1157
2025-01-17 21:26:00,104976.5,105000.2,104950.2,104956.7,89.752,9421268.1811
2025-01-17 21:27:00,104956.7,104999.9,104956.7,104969.4,139.872,14682703.3485
2025-01-17 21:28:00,104969.4,104991.6,104934.1,104957.2,60.493,6349711.0145
2025-01-17 21:29:00,104957.2,104957.3,104903.4,104943.4,37.812,3967766.0234
2025-01-17 21:30:00,104943.4,104943.4,104892.1,104916.5,57.014,5981533.7395
2025-01-17 21:31:00,104916.5,104987.6,104916.2,104973.9,99.329,10426611.4901
2025-01-17 21:32:00,104973.9,104983.7,104908.3,104913.0,49.157,5158209.1428
2025-01-17 21:33:00,104913.0,104913.0,104757.5,104772.2,57.799,6059483.003
2025-01-17 21:34:00,104772.2,104780.0,104724.2,104780.0,75.354,7893219.0359
2025-01-17 21:35:00,104780.0,104823.5,104779.9,104823.5,52.922,5546413.8199
2025-01-17 21:36:00,104823.5,104840.3,104772.9,104790.4,20.394,2137552.7768
2025-01-17 21:37:00,104790.4,104813.3,104773.2,104773.2,16.603,1739876.4147
2025-01-17 21:38:00,104773.2,104773.2,104642.0,104654.2,41.891,4385104.7419
2025-01-17 21:39:00,104654.2,104700.0,104645.5,104700.0,88.76,9290270.4017
2025-01-17 21:40:00,104700.0,104778.0,104687.9,104687.9,28.931,3030077.7866
2025-01-17 21:41:00,104687.9,104690.9,104648.9,104690.9,34.495,3610304.9493
2025-01-17 21:42:00,104690.9,104772.7,104690.6,104772.6,52.865,5536804.2311
2025-01-17 21:43:00,104772.6,104893.0,104772.6,104892.9,57.455,6024070.3386
2025-01-17 21:44:00,104892.9,104892.9,104768.1,104783.1,44.286,4640482.0852
2025-01-17 21:45:00,104783.1,104874.2,104782.8,104874.2,22.322,2339911.4546
2025-01-17 21:46:00,104874.2,104874.2,104825.5,104825.8,13.283,1392624.3731
2025-01-17 21:47:00,104825.8,104830.9,104752.0,104752.0,16.78,1758024.226
2025-01-17 21:48:00,104752.0,104756.0,104730.0,104754.1,10.205,1068968.524
2025-01-17 21:49:00,104754.1,104754.1,104729.8,104738.2,20.156,2111074.8671
2025-01-17 21:50:00,104738.2,104746.8,104603.5,104615.8,42.786,4479766.1172
2025-01-17 21:51:00,104615.8,104616.1,104421.9,104476.9,112.997,11808479.6694
2025-01-17 21:52:00,104476.9,104550.5,104425.0,104550.4,270.133,28226349.3507
2025-01-17 21:53:00,104550.4,104580.0,104479.5,104580.0,72.465,7575567.7234
2025-01-17 21:54:00,104580.0,104631.4,104505.0,104505.0,48.206,5042083.7309
2025-01-17 21:55:00,104505.0,104600.0,104502.7,104583.6,37.862,3957666.111
2025-01-17 21:56:00,104583.6,104600.0,104561.7,104563.3,47.628,4981223.4041
2025-01-17 21:57:00,104563.3,104611.4,104563.3,104611.4,17.824,1864276.8863
2025-01-17 21:58:00,104611.4,104660.0,104611.4,104612.2,22.001,2302201.1839
2025-01-17 21:59:00,104612.2,104621.3,104555.0,104569.0,36.905,3859218.7577
2025-01-17 22:00:00,104569.0,104569.0,104524.9,104544.2,70.104,7329602.1422
2025-01-17 22:01:00,104544.2,104588.2,104543.2,104588.2,232.0,24258902.9726
2025-01-17 22:02:00,104588.2,104655.7,104581.6,104591.5,248.582,26003233.9178
2025-01-17 22:03:00,104591.5,104633.1,104555.7,104633.1,50.529,5285103.5846
2025-01-17 22:04:00,104633.1,104641.7,104583.6,104621.2,18.16,1899882.4595
2025-01-17 22:05:00,104621.2,104635.1,104599.1,104623.0,8.937,934896.8361
2025-01-17 22:06:00,104623.0,104623.0,104522.9,104544.0,12.376,1294139.3009
2025-01-17 22:07:00,104544.0,104550.2,104434.1,104504.5,39.04,4079500.1376
2025-01-17 22:08:00,104504.5,104595.2,104497.6,104578.7,61.327,6410977.0711
2025-01-17 22:09:00,104578.7,104579.0,104486.1,104490.9,20.431,2135297.5468
2025-01-17 22:10:00,104490.9,104506.3,104481.8,104482.1,23.947,2502304.9233
2025-01-17 22:11:00,104482.1,104482.1,104438.4,104438.7,33.292,3477395.8417
2025-01-17 22:12:00,104438.7,104454.0,104355.1,104415.7,64.712,6755863.1702
2025-01-17 22:13:00,104415.7,104426.3,104371.3,104413.9,115.054,12012153.3789
2025-01-17 22:14:00,104413.9,104414.0,104386.4,104386.4,26.518,2768374.0743
2025-01-17 22:15:00,104386.4,104397.7,104306.3,104338.5,100.152,10449689.4443
2025-01-17 22:16:00,104338.5,104395.3,104324.8,104395.3,247.444,25821536.5701
2025-01-17 22:17:00,104395.3,104410.2,104387.8,104409.9,53.414,5576286.2781
2025-01-17 22:18:00,104409.9,104410.2,104337.2,104337.2,31.886,3327908.4819
2025-01-17 22:19:00,104337.2,104366.6,104337.2,104342.6,33.871,3534361.2417
2025-01-17 22:20:00,104342.6,104350.0,104326.3,104349.4,37.278,3889323.2576
2025-01-17 22:21:00,104349.4,104415.4,104349.4,104415.4,38.993,4070157.4505
2025-01-17 22:22:00,104415.4,104424.2,104409.7,104416.7,25.14,2625004.5673
2025-01-18 04:03:00,103573.9,103577.0,103550.0,103550.1,74.946,7761537.5317
2025-01-18 04:04:00,103550.1,103621.5,103522.3,103619.8,117.548,12175079.1574
2025-01-18 04:05:00,103619.8,103637.2,103595.9,103629.2,76.992,7978001.6107
2025-01-18 04:06:00,103629.2,103635.3,103603.2,103635.2,56.696,5874747.5787
2025-01-18 04:07:00,103635.2,103636.2,103600.2,103605.2,56.159,5818882.7716
2025-01-18 04:08:00,103605.2,103662.3,103605.2,103654.5,67.86,7033310.1161
2025-01-18 04:09:00,103654.5,103654.5,103583.5,103627.9,99.86,10347041.9441
2025-01-18 04:10:00,103627.9,103629.7,103596.3,103618.1,34.33,3557266.2568
2025-01-18 04:11:00,103618.1,103631.2,103563.9,103564.3,23.771,2462319.6404
2025-01-18 04:12:00,103564.3,103594.2,103555.0,103594.2,39.049,4044569.7444
2025-01-18 04:13:00,103594.2,103594.2,103522.3,103581.4,24.999,2588889.2522
2025-01-18 04:14:00,103581.4,103592.8,103448.9,103462.2,33.414,3459264.0796
2025-01-18 04:15:00,103462.2,103462.2,103318.1,103339.3,64.956,6713571.5396
2025-01-18 04:16:00,103339.3,103400.3,103237.8,103237.8,340.261,35167159.844
2025-01-18 04:17:00,103237.8,103247.4,103200.0,103200.0,511.363,52780080.1192
2025-01-18 04:18:00,103200.0,103200.1,103134.3,103143.7,158.299,16330082.1758
2025-01-18 04:19:00,103143.7,103143.8,102900.0,103008.1,450.596,46402737.5764
2025-01-18 04:20:00,103008.1,103029.9,102904.9,103029.9,529.078,54489316.7488
2025-01-18 04:21:00,103029.9,103178.6,103028.0,103178.4,224.143,23116807.6674
2025-01-18 04:22:00,103178.4,103225.2,102956.5,102956.6,463.832,47813547.019
2025-01-18 04:23:00,102956.6,102956.6,102890.0,102891.7,626.23,64444354.5568
2025-01-18 04:24:00,102891.7,102897.4,102731.0,102792.9,542.075,55728842.5811
2025-01-18 04:25:00,102792.9,102799.1,102633.6,102651.4,518.28,53229268.1562
2025-01-18 04:26:00,102651.4,102804.6,102636.8,102760.5,454.285,46672086.672
2025-01-18 04:27:00,102760.5,102865.0,102755.0,102834.9,320.039,32907216.8602
2025-01-18 04:28:00,102834.9,103013.9,102834.9,102977.4,197.678,20345274.7746
2025-01-18 04:29:00,102977.4,102989.9,102909.8,102977.3,220.622,22710665.1612
2025-01-18 04:30:00,102977.3,103060.0,102970.3,103052.0,115.764,11926605.7336
2025-01-18 04:31:00,103052.0,103133.5,103003.6,103133.5,172.737,17803538.2189
2025-01-18 04:32:00,103133.5,103350.0,103133.5,103312.8,422.404,43594407.542
2025-01-18 04:33:00,103312.8,103313.1,103225.4,103280.9,586.541,60574227.6259
2025-01-18 04:34:00,103280.9,103330.0,103277.1,103330.0,340.79,35205175.5128
2025-01-18 04:35:00,103330.0,103374.0,103291.2,103372.8,170.473,17617471.9525
2025-01-18 04:36:00,103372.8,103512.8,103372.8,103432.0,611.751,63278184.1773
2025-01-18 04:37:00,103432.0,103436.9,103393.7,103420.0,497.288,51428004.7331
2025-01-18 04:38:00,103420.0,103420.0,103375.7,103413.0,98.855,10220944.4619
2025-01-18 04:39:00,103413.0,103437.2,103393.0,103416.6,135.446,14006986.5048
2025-01-18 04:40:00,103416.6,103450.0,103405.0,103449.9,205.18,21221492.2246
2025-01-18 04:41:00,103449.9,103460.3,103433.0,103445.5,43.59,4509259.7549
2025-01-18 04:42:00,103445.5,103445.6,103425.1,103445.6,27.075,2800625.1752
2025-01-18 04:43:00,103445.6,103445.6,103435.6,103445.5,29.425,3043869.528
2025-01-18 04:44:00,103445.5,103445.5,103420.0,103420.0,27.992,2895008.8065
2025-01-18 04:45:00,103420.0,103426.6,103331.5,103382.5,105.58,10913961.103
2025-01-18 04:46:00,103382.5,103382.5,103309.5,103354.9,292.215,30195988.5257
2025-01-18 04:47:00,103354.9,103462.3,103354.9,103426.0,101.509,10498131.0233
2025-01-18 04:48:00,103426.0,103426.0,103369.6,103385.2,49.31,5098165.8551
2025-01-18 04:49:00,103385.2,103434.0,103355.6,103370.2,29.871,3088768.3409
2025-01-18 04:50:00,103370.2,103370.2,103250.0,103251.1,49.108,5071888.9363
2025-01-18 04:51:00,103251.1,103368.1,103240.0,103368.1,55.751,5758739.0796
2025-01-18 04:52:00,103368.1,103392.2,103350.0,103362.5,45.835,4738214.4926
2025-01-18 04:53:00,103362.5,103419.4,103330.0,103414.6,41.211,4260683.4096
2025-01-18 04:54:00,103414.6,103414.6,103390.0,103390.0,24.291,2511792.4803
2025-01-18 04:55:00,103390.0,103404.5,103383.8,103399.1,14.418,1490788.912
2025-01-18 04:56:00,103399.1,103521.6,103399.1,103521.5,33.27,3443138.4814
2025-01-18 04:57:00,103521.5,103562.1,103519.7,103561.6,117.355,12149267.4616
2025-01-18 04:58:00,103561.6,103561.7,103535.0,103535.3,208.344,21575411.5177
2025-01-18 04:59:00,103535.3,103561.7,103535.0,103561.4,241.038,24959507.2499
2025-01-18 05:00:00,103561.4,103579.5,103550.0,103579.4,44.582,4617256.2195
2025-01-18 05:01:00,103579.4,103730.9,103579.3,103627.3,319.904,33161307.9067
2025-01-18 05:02:00,103627.3,103650.1,103583.6,103603.8,495.678,51357737.0978
2025-01-18 05:03:00,103603.8,103689.5,103588.2,103645.3,73.283,7596950.3814
2025-01-18 05:04:00,103645.3,103728.5,103645.3,103720.8,65.887,6833562.2187
2025-01-18 05:05:00,103720.8,103721.1,103656.8,103656.8,154.11,15980455.4365
2025-01-18 05:06:00,103656.8,103656.8,103552.6,103570.4,154.906,16043178.3841
2025-01-18 05:07:00,103570.4,103624.7,103550.2,103624.7,315.0,32629593.0139
2025-01-18 05:08:00,103624.7,103624.7,103550.3,103562.7,45.628,4725546.6944
2025-01-18 05:09:00,103562.7,103627.4,103516.8,103568.3,47.084,4876829.524
2025-01-18 05:10:00,103568.3,103574.3,103516.8,103534.6,57.647,5969265.6233
2025-01-18 05:11:00,103534.6,103537.1,103475.0,103475.0,70.607,7307858.4462
2025-01-18 05:12:00,103475.0,103475.1,103344.4,103356.8,125.667,12993358.973
2025-01-18 05:13:00,103356.8,103362.6,103276.1,103276.1,96.178,9937883.8671
2025-01-18 05:14:00,103276.1,103371.3,103276.1,103367.0,69.772,7210497.5904
2025-01-18 05:15:00,103367.0,103400.0,103350.3,103350.3,49.348,5100863.0347
2025-01-18 05:16:00,103350.3,103350.4,103272.9,103283.3,34.319,3544968.0483
2025-01-18 05:17:00,103283.3,103357.3,103283.3,103336.9,47.347,4893037.8504
2025-01-18 05:18:00,103336.9,103490.2,103336.9,103490.2,63.038,6520554.0334
2025-01-18 05:19:00,103490.2,103623.3,103490.2,103566.7,93.079,9640357.5338
2025-01-18 05:20:00,103566.7,103650.2,103566.7,103650.2,96.041,9952367.1481
2025-01-18 05:21:00,103650.2,103651.2,103575.9,103589.2,51.921,5378942.9587
2025-01-18 05:22:00,103589.2,103647.8,103589.2,103647.7,30.058,3115216.479
2025-01-18 05:23:00,103647.7,103647.7,103614.5,103625.2,40.9,4238677.6552
2025-01-18 05:24:00,103625.2,103699.9,103625.2,103699.9,35.202,3649624.392
2025-01-18 05:25:00,103699.9,103713.9,103690.7,103713.1,87.256,9048394.8829
2025-01-18 05:26:00,103713.1,103713.3,103690.7,103690.7,140.32,14550629.2884
2025-01-18 05:27:00,103690.7,103690.7,103607.4,103631.8,87.314,9048358.7425
2025-01-18 05:28:00,103631.8,103680.0,103615.0,103662.4,44.354,4597399.617
2025-01-18 05:29:00,103662.4,103662.4,103626.8,103626.8,37.757,3913438.7199
2025-01-18 05:30:00,103626.8,103656.0,103558.9,103558.9,50.825,5265071.0471
2025-01-18 05:31:00,103558.9,103564.1,103417.3,103417.3,45.915,4752075.6765
2025-01-18 05:32:00,103417.3,103537.1,103406.7,103536.2,73.899,7645916.0808
2025-01-18 05:33:00,103536.2,103622.0,103536.2,103589.5,70.46,7300119.9834
2025-01-18 05:34:00,103589.5,103627.3,103567.8,103611.9,46.132,4779794.5281
2025-01-18 05:35:00,103611.9,103612.0,103500.0,103500.1,17.788,1841627.9938
2025-01-18 05:36:00,103500.1,103529.1,103450.0,103459.6,26.143,2705504.2555
2025-01-18 05:37:00,103459.6,103511.2,103450.0,103511.2,22.783,2357677.9947
2025-01-18 05:38:00,103511.2,103511.2,103410.0,103435.9,32.419,3353333.5688
2025-01-18 05:39:00,103435.9,103436.2,103400.0,103400.0,51.65,5341736.8023
2025-01-18 05:40:00,103400.0,103447.6,103400.0,103400.0,31.237,3230335.3533
2025-01-18 05:41:00,103400.0,103435.0,103355.8,103362.1,38.873,4019294.2746
2025-01-18 05:42:00,103362.1,103376.2,103350.0,103376.2,12.761,1319086.7579
